index,tweet,label
708,Are you excited for the new #Blackberry #Classic #smartphone? Check out this article by @engadget: http://t.co/k4FId6DpR4,0
1387,Yay its fucking Monday life is so perfect and magical I love everything #not,1
390,"Half the world is starving, the other half is struggling to lose weight! |#Irony #SickWorld",1
3481,Affiliate Marketing blog post on the way but in the meantime some tips from the experts: http://t.co/cvfgpgHzEb #howitworks #marketingnewbie,0
1078,I am starting to think UK has a pretty good basketball team #BBN #sarcasm,1
3530,Thank u to all u beautiful ppl that talk extra loud when I'm trying to watch tv I love you guys so much #not #srslyofALLrooms,1
1354,Nice weekend off but back at work tonight. Over the fucking moon #NOT,1
2875,@HeatherVHanson Oh funny. I saw that crowd! We were just there for dinner.,0
3764,I love when my mornings start off like this. #not,1
2568,@xheeners I know ... #sarcasm,1
431,"Mirror mirror on the wall, when will I find happiness?",0
821,It's not even 9 and I've already called the cops twice.. Damn I love my job 😒 #Not,1
2765,These Student Athletes Really Picked The Wrong Class To Cheat In http://t.co/JWeNktzy7M via @MTVNews #Irony,1
15,Just great when you're mobile bill arrives by text #Not,1
1702,LoL game over Napoli win and they are better then Juve,0
2646,Thanks @ahtohg for connecting. Always look forward to exchange thoughts n ideas with #entrepreneur working on #green n #sustainability,0
2957,@JenWilliamsMEN @PolicyGMCVO he captures the spirit of devolution so well #not,1
733,Well done @tesco for making it possible to get emergency messages to a member of staff. #sarcasm,1
2917,"@ADavies_10: @arnie_4 great seing u mate, thanks for the cheap shot 😉 safe trip back 🍻🍻||Dry train why we lost 😂😂😂😂😂 #not",1
1562,"@JRBloomfield That's a much nicer idea, actually.",0
3156,"Just bartered for a bottle of rum in best one, and got it down from £18 to £14. Happy Fucking New Year to me!!",0
2136,Some guy chattin shit to me on the bus saying I look like snoop dogg #KMT #not#again,0
3231,Yet another angry #Bluehand moron blocks me after just one tweet :-p https://t.co/sdK34lzWrd #Irony,1
3595,"@nostromonavis @RamziNasir @StanleyCohenLaw You are kidding, right? #irony #poortaste",1
234,@bgracely @Horn_Chris gotta be a joke about tootin a Horn somewhere,0
1999,You're great at keeping a conversation. #not.,1
1455,@dannyV916 @bagmansgirl Yes. I want to honor someone who died so I'll go steal a TV and Xbox and whatever else I feel entitled to #sarcasm,1
2537,"@RichardCarter Thanks, that'll help loads #not",1
214,you have no argument because you're insane|@RBRNetwork1 @Steven_Swenson @TheLexZane @SSGAngle @JoeHilgerman @DanMartin_cards,0
1979,Woohoo admitting someone who literally needs nothing but med refills! #not http://t.co/9zQCcc7q5a,0
3380,@hollis51 gerrymandering neither party will give up. It is not hard to be an informed voter.#Ferguson,0
1214,I'm seeing more and more people using the term #GamerGate and I can't believe I'm going to say this but they're using it incorrectly #irony,1
447,"at least... I've got spine, cause I can feel the pain in my back. #thinkpositive|#sarcasm",1
2014,. which is why i've visited #pakistan as many times as i have .. sez @BarackObama #NOT,1
3264,I've completed Day 3 of the 30 Day Ab Challenge workout. Join me and download the app at http://t.co/hHAo6MR8v3.,0
95,"@jaymohr37  #PSA Hey Jay, I tuned in when u said ""why all the cocaine talk today....after tweeting coke joke saw it's Escobar's 65th #irony",1
3212,"@knotaprettygirl man, there is too much #irony in this tweet.",0
2933,@Ant_Ay_It I'll snap at you if you tell me what to do again!|😂 #irony #funnyGuy,1
376,I bet its warmer in Nova Scotia today! #frio #cold #freezing #costadelsol #NOT  #IloveCanada,1
1578,"@TheKooriWoman My ex husband's autopsy report from the coroner took ages too, it just seems to be the slow machinations of the process.",0
418,can't wait for the 3:30 hour drive back home. #sarcasm   #betarocks15,1
1547,I can't wait to jump in my bed tonight and sleep!😴 #sotired,0
688,Extending trade and not telling the people about the extended trade. Best idea ever! #not,1
750,"It's hot, it's humid & you're wearing uggs. Wow. Nice style! #sarcasm",1
540,Youve got to just love the efficiency @usps two-day service! #not #7DayService #prioritymail #hahahaha http://t.co/oQsqUAo5a9,1
3682,@CCriadoPerez The person who wrote that is clearly a bit of a tit #irony,1
1834,@bonka10 @PopsMcDaddy come on Graham / Thomas!,0
2156,"@adamclanton,@LanceZierlein,wait..your followup to Ferguson/stereotyping talk is audio about a kid who wants to do ""hood-rat"" stuff? #irony",1
3140,And the day started civilised #appointments#road trip #bestdayever #neverlaughed as much... Tks to... http://t.co/KPKeKmSJaJ,0
221,@MyzzCryz anytime! Cash is acceptable every where. And can be used toward whatever they want/need.,0
2549,#nuffsaid #sarcasm #stupidity #hadenough lols 😂😃 http://t.co/0iSZ1ExuLn,0
26,Amazingly http://t.co/NEioZuNbLD is not owned by #BHP. They are going to have to shell out some decent money for it. #BHPBilliton #South32,0
3531,@Fit_Motivator: You can have RESULTS or excuses NOT BOTH.,0
496,"That's me, the infamous pepper shaker replacer. #sarcasm",1
2929,Nice to see Dwight yorke being his normal impartial self as usual #villalovein  #sarcasm #AstLei #lcfc,1
384,Sanjay Dutt asks for parole to meet his wife whereas other husbands want parole from their wives but there no body exist to grant it.|#irony,1
3619,"Prediction: Erv Santana will be disinterested in playing for the Twins in 2015 too... (aka, we didn't offer enough)",0
1617,@loic Does it imply you can get off facebook using crack or cocaine? #sarcasm.,1
591,My prayers have been answered WE OUT,0
2561,Like u go to Williamsville east ur parents hand u money but ur so much better than everyone else hahaha #not,1
3693,@louiseinwords We all have our crosses to bear. LOL #sarcasm,1
14,Cold or warmth both suffuse one's cheeks with pink (colour/tone) ... Do you understand the underlying difference & its texture?,0
1551,@dariusporter68 Ohhhh yeaah the girl from your favorite couple wants me to come hang with her lol BRUH wtf is this lol #not,0
1485,"@WadeVanHooser i am okay with a trade, but they better get a darn good package and it better not be in the division",0
3000,Sad to hear about @StuartScott passing. His family and friends are in my prayers today. #rip @espn,0
164,Auntie just called and said shes on her way..|I better get dressed then 😲😂😂,0
3107,Bummer ending... But what a fun game and season. #Gophers,0
2783,One more all nighter and the semester is done,0
2459,@SrBachchan Can U use Smartphone?||http://t.co/Q2WB7riAvK|SmartPhone APP PAYS you!|See-http://t.co/RDlRuGN0iE |Go 2: https://t.co/cpJZkEgNe7,0
2949,"All I want for Christmas is..the complimentary coaster offered by the title insurance company if I generate a ""Quick Quote"" to myself. #not",1
594,"It's the crackhead uncle of the HBCU family ""@_KKoolPoINtz_: Every HBCU in Alabama looks at Alabama State sideways lmao!""",0
850,@HeyAmie @brad4word I have no idea why Brad would be in the doghouse...,0
1149,@simon_orourke @RaLUFC To be fair he looks like he's lost a lot of weight since his amazingly successful halcyon Leeds' days! #not,1
2063,The good thing about college is that you're not asked to do evens or odds or even the back page of your worksheet. #Sarcasm,1
825,@FAOnews @AMISoutlook And why are these amazingly small opportunities to sustain life going into feeding animals which we then kill? #irony,1
2135,@EnduroFergus No! I rarely drink at all. Got a stomach bug :-(,0
2416,"#Exclusive -- #Indonesia: #AirAsia #crash #probe #focuses on #timing of #request to #climb, #weather. http://t.co/drtIbijN6y via @reuters",0
2947,Happened in my culture competency class...I couldn't continue to argue with ignorance #irony <- my face in class http://t.co/IAjhIxSObb,0
3007,Oh ffs my body clock is f'd #iwanttosleep,0
2286,95% of my clothes are black. #noshame 💣,0
2395,@awfulannouncing I don't believe you!!!!  #sarcasm,1
2249,#NYPD did #NOT comment 4 this or provide its own internal #statistics w/|🚓 involved 💀s & the info has not been given 2 the FBI since 2006.,0
2068,#late night #shopping #bullringbirmingham #sunglasses really? Lol 😁 #sayyes she says xxx http://t.co/YsuyjqS8dr,0
2803,Just hangin' with ma dawg #eyesup http://t.co/Uz9vbwCvZE,0
2643,Sorkin identified the 'attack on free speech' from Sony hackers before attacking the media for publishing the leaks #irony #SonyHack,1
840,@KyleCGShore a kiss on the cheek next time is enough :),0
393,I like creepy guys that ask me random questions at swic #not,1
3616,Love being called into work on my morning off after not even 6 hours of sleep. #not #thanks #splitshift,1
730,If this year wld be filled w all these rainy days it wont be so cool#not a cool way to start e year,0
2069,@UberStaub this is not real life. believe me.,0
2323,The quest for #GoSupersonic tickets continue -_-,0
482,"Where you our #ShamiWitness now? #sarcasm |""@Dannymakkisyria: The gunman is also said to be monitoring social media activity #sydneysiege""",1
24,@RushOrderTees THX4FLW! FLWtheMUSIC @ElektrikEventz @ElektrikMetro WE R #ElektrikBLOOM #ElektrikFANTASY #iwant2DRIFT #Elev8TheUnderground!,0
2675,I can see it in your eyes.. #Kingofpop #mjackson #michaeljackson #invicible #breakofdawn #king #is #not #dead 💜... http://t.co/FCepZG7UUr,0
1162,@AYJamal_ yara .. I'm a restless soul (you're well aware ) but I like my skin perspective as most comforting.. When any1 expects me to be,0
817,@TomBull114 @MatthewBull07 were not American it's mum,0
1572,Just got an email from the law school saying 3 people have infringed copyright by not referencing properly..in our essay on copyright #irony,1
3139,> Knowledge itself doesn't mean a person is qualified to represent a religion if * his/her humanity (& sanity) is absent.,0
3216,Yellow Pages are all you need. Phone books are the future. #truth #reallynotreally #sarcasm http://t.co/7IVCcRPO6J,1
174,@LifeCheating doesn't lucky and fortunate mean the same thing?  #irony,1
885,"@LadySandersfarm: @intreeg_me It did get yo lazy butt outta bed, didn't it now. Thanks for proving my point!",0
3751,We're on t'last train @JimMackney @Redsaint76 #wemarchon #saintsfc,0
3492,@Adam_Klug can you reveal what you were drinking now?,0
3654,@little_lab_rat @musing_ngaio I love button pushers! #sarcasm,1
1741,"In #Business, knowing 'what #NOT to do' is very imp. #SayNo to anything that comes b/w u n ur #dreams. Even #money . #entrepreneur #tips",0
3462,D-1 test first day ✌️✌️ #not #read #book #งวย 5555 #doing #home #work =_=,1
34,@Pure_playa85 lol 😁.. Will let my kids know when they get up in the morning.. Thanks for the tip,0
993,NEW #HipHop MUSIC:> @Flows201 - Crack Music: http://t.co/PQmUEmlJUf #JerseyCity #NJ #NY #BirthOfAWinner,0
2430,"@anna_krystyna: "" It's the freshman semester of my first year..."" #ohanya #finalsamiright",0
2227,@HarryS64 @Dale_Harris14 @rioferdy5 Well done. You have more Twitter followers than me. You have succeeded in life #sarcasm,1
1100,@neiltyson mocking a spiritually precious holiday for millions is just so courageous of you...#sarcasm #shameonyou,1
2130,In desperate need of training partner(s) with the knowledge and insight of the infamous @StevePulcinella. Candidates apply within.,0
446,"@sidney483 A British world champion in one of the most demanding & popular sports on earth. Yeah, of course I'm being sarcastic. #irony",1
892,@P333Games @AskPlayStation thnx all sorted now.. #kids #happy 😊.. Thanks again @P333Games for trying to help most of all thaku for replying,0
2594,@aerial_photog @Dji def understandable.i'm ok with that. trying to find anything up here on this has been impossible.,0
1985,Oh the #irony @LabourEoin .@David_Cameron You would not need to take to twitter to peddle piffle,1
3392,"@araancheta Yes ara i am not, and you know that. Hahaha 🙊 #Irony 😂",1
1252,SCRATCHING THE NIGHT OFF MY EYES,0
3338,"@GeneralBoles #ISIS flag above ""Merry Christmas"" is just to much #blackHumor and #Irony .. prayers to hostages!!",0
2722,Can almost smell the turkey #hungry,0
1142,#sarcasm is the game,0
923,The #AdvancedWarfare campaign was only 6 hours -_-|PS: It's still better than BF4's campaign tho (that I didn't finish) :p,0
2471,I love working for an hour and not getting paid for it #not,1
1823,SEC crew doing some quality officiating in the penn state game. #Not. How do you miss that terrible block in the back?,1
35,"@RedSox you guys sure screwed this up royally. I'm happy for Lester, the brain trust over there sucks. #nicejob #not #LesterToChicago",1
597,And my christmas shopping is done.,0
600,A 21 year old (whatever age you are IDGAF) acting like an immature little @#$%& in public? Yup you're a classy one. #Sarcasm #SoNotClassy,1
2348,Yay for no longer having a vehicle! #Sarcasm 😔😞,1
1379,Where I am #irony @ Boys Town http://t.co/dr01zwqGhQ,0
1996,The things I see in Bath & Body Works #WorstOutfit #Not Cute #WTF http://t.co/IDqkQmBveA,0
2613,"Got nothing against Muslims, but fuck these Islamic Cunts are disgusting :/ #sydneysiege",0
1914,#Irony is too complex a word for him to understand @BigJdog916 @RBRNetwork1 @DywanWII,0
3145,Can I ask why we didn't hv GEJ n PDP trending yesterday night #sarcasm http://t.co/0oVx1ttwON,1
2645,"managing to fall flat on my face up the library stairs, has just made it to the top of  my list of proudest student moments #not",1
859,"EXO COMING SOON 2015||Better pray this is better with 10 members *sighs* But either way, obssessed fans would still be obssesed ._.",0
2901,SmartPhone APP PAYS you!|see- http://t.co/Q2WB7riAvK||#Sprint #Verizon #folloback #tcot|Go 2: https://t.co/cpJZkEgNe7 http://t.co/pbleX7OWEX,0
262,Leg snapped alike a twig and after I completed my front flip I screamed like a hungry newborn baby,0
2027,3:30am is a great time to learn the male reproductive system. with the biggest and brightest power point slides ever. #not #biology,1
3291,I guess I'm dreaming. How else am I able to visit this site. Guess they won't let a prisoner have a phone right?,0
1015,"@karanjohar yep, that's what they say.|#irony",1
630,"I love seeing a guy go 50 and texting in a school zone, #soproud #not #gpabdrivers",1
3247,The fact an officer would threaten to throw a mother in a squad car lamenting over her dying child's wicked/absurd! http://t.co/ORcpnnjZfx,0
519,Glad I'm up at 1am #not,1
31,Smh never knew something could be 80% halal....Been muslim my whole life but somehow i've learned something new i guess #Not,1
901,Home finally! What a way to start the christmas break!!! 👍👌,0
1402,The winner goes to this stocking! They bribed me. ;) http://t.co/JagIuUrxe7,0
1492,I just love when you test my patience! ☺️ #Not,1
3596,@amyhoy I am procrastinating on getting work done b/c I am reading your new book! #Irony,1
3699,Well said @Nigel_Farage! I for one am fed up of all these women breastfeeding ostentatiously! #sarcasm,1
2611,#Venezuela -controlled #Moscow junta genocides peaceful protest of #Chechen miners in #Grozny . http://t.co/OZlny9c3Mg #sarcasm,1
1977,@LitaMacWolfZERO as far as what? A room?,0
2104,@thismamatweets will tweet you when I've got it back up and running.,0
228,"@MatthewWRossi getting power from wind is so outdated and unsightly, we should be siphoning it directly from the sun by now. #sarcasm",1
2049,Last day of sewing selfie! #fashionmajor #rough #sewing #weresogood #not @_erikarose http://t.co/YmThYUCcjd,1
2664,@nyormnyorm @iamedem Nice but #not original,0
650,330am benedryl runs for an allergic reaction to a drug which literally saves millions of lives every year. #yippee #happiness #sarcasm,1
2776,"@virginmedia Advertising an online special with an expiry countdown, yet you cant order anything or check your postcodes validity. #irony",1
2026,"@UGpk yeah in the ""honour"" of the picture those lyrics sketched ... 😳",0
873,Isn't it great to sleep 5 hours and feel like a million bucks? #sarcasm #gettingold,1
533,@wecameashailee: 10 HOUR CAR RIDE AND I CANT SLEEP IN CARS YAYAAYAYAYAYAY. #sarcasm have fun bff!,1
997,It was a greaaaat night! ☺️😁,0
1835,"Today stats: 5 followers, 8 unfollowers and followed 2 people via http://t.co/Xk07IiC3Mv",0
2186,Thank you @angiegalifas for these amazing candles from the new series of @victoriassecret #atmosphere... http://t.co/JOhwVxVH0b,0
698,I hate plane rides but I wanna go to so many different countries #irony,1
1736,@KCChiefs did you think that only making 100 was going to be enough? #sarcasm,1
112,Its a marshmallow world in the winter 🎶 #getthisoutofmyhead,0
648,"#SteveHarvey worships #Obama b/c he doesn't research, then calls every1 else ignorant. #Fuck this guy. http://t.co/4ENfDvU4hN #Irony #Idiot",0
1784,@the_angry_ranga @UberFacts For the masses. I love it.,0
2808,Some people just don't listen..Ah well guess they'll learn the hard way,0
1633,@FlTNESS:Let's go workout! That jiggle is not going to jiggle itself away #ThingsYouSayToYourBestFriend this is so us #not @dearrcatherine,1
670,#Law&OrderSVU where rappers go to act,0
538,Halfway thorough my workday ... Woooo #Sarcasm,1
3121,7:52am (too damn early) in South Carolina.. What a shitty state to #Not be proud of,0
2976,@kobebryant  don't you see the #irony for call teammates soft when you haven't been to practice in 2 weeks?  #overpaid.,1
2944,@adooley3544 is so funny rn😅 #not,1
346,@DrunkVinodMehta isnt it obvious #Sadhvi case and #Rape cases are 2 different things. You cannot co-relate both thngs to 1 sentence #Sarcasm,1
1672,When someone tries to play you and you already know their game<<< #stepoff,0
2028,MVP goes to Concordia Wifi. #Not,1
1878,"@bluedemloyalty , former Chairwoman, US Commission on Civil Rights",0
3804,Feeling like crap. And being treated horribly too. It's a great day. #sarcasm #iwanttogohome,1
2248,Beautiful day #sarcasm,1
1237,#KMYB19HR#not study http://t.co/4GiFoUIyml,0
1708,When your #sarcasm is so advanced people actually think you are #stupid.. http://t.co/LSGmXqneqq http://t.co/fOqATXhy5U,1
1218,"your delusion that people are being killed ""cuz Obama black"" is the myth @RBRNetwork1 @JonJayGroden @Anan_VII @JoeHilgerman @1_Free_Man",0
1846,".@JaniceDean, Michael Bloomberg will be wearing his speedo for the #GlobalWarming with his bodyguards.  @FoxNews #Sarcasm",1
789,Caribbean girls anthem Caribbean Girls by Stainless MOB now in stores online http://t.co/gSMHCTKPvV #IYON #Dancehall,0
779,@carnsoreboxer you'd really want to watch that!! #excessivecomsumption #not!,1
1621,So they lost....such a shame...I was really rooting for them #NOT... #LFC,1
2922,I see Toledo made a good name for itself last night #sarcasm,1
1649,@KarenLawford: Adding #traditional makes the statement #legit #justbecause #sarcasm,1
211,"Yea, yea that's logical. #Not",1
2468,#Minivan #Mom #Ebony #Wilkerson #Not #Guilty #By #Reason #of #Insanity: #Judge: A Florida judge ruled Friday that... http://t.co/J5bLfeJXft,0
3656,"@DEvanAltman Instead of playing the pompous ""do you know who I am card?"" , how about you actually make an educated rebuttal?",0
2188,buzzing for school on monday.. #not,1
1155,Foxy Lady..#waynesworld #excellent #not 😁☺😊,1
603,"@KmbSmile @MyLittleBloggie when did you get so cynical, Karna!?!?",0
742,Fear & Loathing in Las Ukras: http://t.co/W7lDS7pqAt. #Politics #Russia #Ukraine #Sarcasm,0
1559,Coming to the conclusion that Apple IS Skynet #terminator #apocalypseiscoming #warofthemachines,0
1880,@RabbiJason @JewishNewsDet By definition placing money on the outcome of anything is gambling! Choosing to deny this is self delusion,0
3490,I feel the most comforted when the misinformed are the most vocal. #sarcasm #pleasedontspeak,1
479,@amy99314 @haleemak_ A protest is not peaceful if its forcefully stopping me to earn my livelihood.,0
85,On my lunch break so sleepy😴,0
3070,group message with bbc to start off my morning thanks Hannah :-) #not,1
691,"No reply day! I mean, week!|#Happiness #sarcasm",1
920,Last day of school it was so much fun but not much people came. what a shocker #sarcasm,1
3065,@iHrithik |do 4 fans!|http://t.co/TVgJXJy9DH|SmartPhone APP PAYS you & YOUR FANS!!|See-http://t.co/AlppO5hIe5 |Go 2: https://t.co/3D4325qzyr,0
1498,You know when you send presents to friends who live far away and they never get there.. and you handmade most of the stuff.. yay #not,1
792,"@yenisley Aww, you poor thing, I feel so bad for you being in sunny Florida. I don't know how you can handle it! #sarcasm ;)",1
159,"@RobertH1946 @EverydaySexism wow. That #irony here though, sorry grandpa, we use mac these days #WelcomeToTheWorld #NeverArgueWithFools",0
2797,"@DailyMirror Great job on reporting on a mentally unstable man and calling him ""drug crazed"" #Sarcasm",1
3301,@JhaSanjay Those who failed to develop hair on their bald hear are talking abr development #irony,1
2419,"Company profile NOT TWINS VENTURES, LLC - http://t.co/b75EgvMfU7  #NOT #TWINS #VENTURES, #LLC",0
1435,what do you think? good name or what?|@HondoLane @brownbearmike1 @laurarubin7,0
2679,@spen0007 I have the box set of The Complete Steptoe and Son.  That should cheer you up #not,1
1351,"#Video on #Jesus and #Bulldogs which is #deep and #meaningful|cough, #sarcasm|#dog #dogs #bulldog #religion #vlog|http://t.co/HoUeTiFR2N",1
1770,"Quel domage #not RT @CFL_News: No Canada: Bills in TO series, which was a colossal flop, has been cancelled http://t.co/LBIF1WE2pW #CFL #NFL",1
1191,"@Ben_Jones88 @SPianovich Wasn't that full in the nosebleeds where I was sitting, but it was fun! Crowd reacting to JoePa is my fav memory.",0
1549,Sat on yet another stationary @FGW train for 15 minutes with no explanation from the driver. Your service is just top drawer. #sarcasm,1
3093,null (68! ) - How much do you know about periods? http://t.co/EVkS6rFVQh via @play_buzz,0
1212,@scottishfirst @PG1888 Whilst #SLabour #BlairMcDougal #DeputyDug recon its in #MeltDown safe in #BetterTogether of course ... #Not,1
2632,"Day off should be snuggled on the sofa doing nothing..... But alas I have Errons to do so trying up drag myself out of bed, #not happening",0
624,"I'm okay with snow, but sleet #howaboutno|😱",0
3435,"LOL and now you cant see when blocked, best thing you can do is install a different browser @Chief1787 @Hankin57",0
3169,You are so cool! #not,1
3326,Ah @tonyblackburn soul show making my Sunday morning at work more bearable #cold yet #happy,0
1063,I love being unappreciated #sarcasm,1
2263,This is great... #NOT,1
3657,I was being considerate about this issue N didn't care what I did. But now I'm taking my position back and I don't give a damn wht u think.,0
2081,"On page 35 of 357 of Hogfather, by Terry Pratchett http://t.co/k1u72J9FgF",0
3321,@sashadaisical @JOJEHARVEY definitely the latter : o,0
626,Patrick Kielty hosting Radio 2's Comedy Awards... #Irony,1
2000,@UberFacts: Men with shaved heads are perceived as an inch taller and 13% stronger than men with hair. @KOJAK_M,0
1831,@eskimodave yup.. Few weeks in NZ mucking about then some time in Fiji dodging sharks.,0
1553,"Mmmm RT @phemoi: !!!! @TemmyAFC: Faved. @nifemisinzu: If Southampton wins, I'll post a nude..""",0
2528,MT Darth Vader is polling higher than all potential 2016 US presidential candidates http://t.co/Kuv3dp8pZm|Are you surprised? #irony,1
2449,What?!? The 4 team playoff picked by 16 people didn't solve schools still being pissed?!? I'm so shocked! #sarcasm #CFBPlayoff,1
2877,@TawnyaCSmith sounds like soooo much fun! #not,1
2984,Hi @BDUTT not a single vote was polled in 3 polling stations of Kulgam #Kashmir & im tuned into @ndtv :p thnx #sarcasm #KashmirBoycotts,1
710,@seanmendes69 on stage at #flzjingleball at the @amaliearena in #Tampa #iheartradio http://t.co/zcptj6S5qn,0
155,@nfullers98 its a week joke I have with Jessica and my niece🙌,0
358,@JustinTrudeau Won't our national hockey expert at 24 Sussex Drive join you?? #Sarcasm,1
2242,@vikramchandra @ndtv #IndiawithPakistan but it can never be other way round #irony,1
2701,You're gone and I gotta stay high... #coldpants #offtomysteriousplaces #not #bye http://t.co/aOla0qD4pb,1
933,It's been a great week for dictators.  Congrats North Korea and Cuba. #sarcasm,1
876,I liked a @YouTube video http://t.co/Jzuvo7lsxW NEW Chocolate Bar Palette Review | Semi Sweet vs. Original,0
2218,@mobyhump :)) thank you so much. Such a generous display of kindness from your side.,0
442,whoever runs Yeovil Town FC twitter account should be fired. their starting line up looks like a mxit fantasy league team,0
1755,"@cnsnews @AnnCoulter Obamanomics: FS & Unemployment Insurance is ""economic stimulus"". FT to PT work frees us to follow our dreams.",0
3365,Well. If it's not one thing it's another. But hey why not a like new exhaust. #pissed #sarcasm #GRRRR,1
2234,I love being on hold. Especially when the music is so great. #sarcasm,1
1792,"@GIBiz @MonsieurHutt Porn!? Where where?? Move that naked woman, I can't see where the porn is!|#sarcasm #games",1
529,@51allout Kohli showing all the guts of Scooby Doo. #CaptainCourageous #Not,1
2103,"@DrunkVinodMehta If #BJP joins with PDP, then CM will be of PDP. Only way to have a #HINDU #CM is to take support of Abdullah family #Irony",1
761,"@AndreDrummondd What do you order at Kona Grill? For ""fast food"" Sushi, that place is delish.",0
2438,But it's time to face the truth... I will never be with you,0
2774,"@NussieT you realize you just tweeted out advice the other day on how not to spill your coffee, right?  #irony #sloppy",1
267,Staying #casual #monday #funday #NOT #ootd #fashion #style #allyouneedisstyle #todayimwearing http://t.co/tpuVqw7K4s,1
3700,@Will_UK @bluebellgray it's like you're in the Maldives #seaandwhitesands,0
740,"i.e. cutting gov't spending, as Harper has done w/ public sector jobs, injures the economy & multiplier effect of those jobs #cdnpoli 2/2",0
382,Happy new year to meeeee... http://t.co/ZLtXiVB7qH,0
546,"i would tell ya, but you just wouldn't understand...💘",0
1884,Just gave Imperfecto a 3.5/5 rating on @Zomato http://t.co/ZASH9jjB4x,0
146,@Sidra__PTI you may also see flags of ISIS with him #Irony is this govt and ch nisar don't admit :'(,1
3767,@GetsThruBuckner no shit..it's called #sarcasm,0
3658,Gotta love #EMC's latest feature on the VNX side. #sarcasm http://t.co/tLA4ajIbAR,1
2111,Cramming 200+ psych pages into my brain even though we learnt that cramming isn't effective #irony,1
2523,Your cyber Monday sale got extended? No fucking way! #sarcasm #stfu,1
3218,Buddhism Chant (kids) https://t.co/prrr8wRhoL #Music #Education,0
357,At http://t.co/pMUxNeOvrn -- #Sketch #today #spudshed #fresh #fruit #not .only.for.eating #for.drawing.as.well #drawing #Perth,0
1333,"Second day in a row that I'm late to work. Thanks, @MTA. Service definitely worth a fare hike. #sarcasm http://t.co/dqMSB5JVHG",1
3126,@eiafc wow 😅😅😅 are you mad babe😱😱,0
3225,#MerryChristmas to each and every one of you lovely lot! #PeaceOnEarth X,0
305,"Some ""new"" vinyl on the turntable tonight. Here's to you Joe. @TheClash #JoeStrummer #Sandinista http://t.co/2N3ZjJZYQo",0
3175,Why the fuck is Twitter telling me to follow myself in following someone?! http://t.co/FC4GrBeFP5,0
3465,I love the hypocrisy of the holidays. #NOT,1
3383,I'm really talkative at night but no one is up to talk #irony,1
1496,"Dayum, I really got the house to myself while my brother still has school all week 😎",0
2090,Coin ! LeCoinCanard: Coin ! LeCoinCanard: Coin ! LeCoinCanard: Coin ! deanbcfc: WasAlRahman this is a question I ask myself everyday #Not...,1
3606,working on my birthday #yay #not #sucks,1
2717,#Repost hernanpuentes with repostapp ➡️🔜📷 #ComingSoon #LoveIt #LoveU ・・・⁰PERFECTION.....#Not Filter... http://t.co/foiEg1RSOB,0
1714,@lauraaball_ Prepare to get mucked #not #imissedu,1
2513,@livejazzman #do #not #worry. They're Percey. @CharlemagneII got the same pair.,0
3112,aw i love it when my boss schedules me to work the day that a storm comes to the bay area!!!!!!!!!!!!!!!!!!! :') #not,1
309,"Song of the Day: ""Love Like Winter"" - A Fire Inside.",0
1982,"If loose lips sink ships, then loose tweets sink fleets. #irony? (@ NASNI Theatre in Coronado, CA) https://t.co/dvFfrwO74Q",1
3270,😂😂 I'll let you and BB know how I get on xx,0
2763,About to take a long ass drive with music blasting 🙌,0
2287,"Hey what do you know, one of the witnesses supporting Darren Wilson's story lied! And is racist! Mind blown! http://t.co/0k25FE024w #sarcasm",1
1393,The last Twolves game I was jacked for was right after the lockout in 2011 vs. OKC (Rubio's 1st game)... I wonder if I when I will again?,0
1960,Rocking the Christmas socks at work. It's the little things like this that make me happy. #essentialservice 🎅🎄 http://t.co/E5jqetthIt,0
1372,I love waking up five minutes before I have to be at school... #Not,1
2755,"I cut my dominant tweeting finger on the milo tin. But as you can see, I'm a survivor.",0
804,@heyingridnilsen I miss seeing your face and t-Rex hands everyday on Vlogmas😭😘 #not-Rexemoji🙈,1
1506,"Balak to Balaam: ""Come now, curse this people for me..for I know that he whom you bless is blessed, and he whom you curse is cursed."" #irony",1
1096,@DalailamaQuots I don't recall dalai lama talking about busty girls and celebs but apart from that.... #irony,1
1726,"look for the girl with the broken smile, ask her if she wants to stay while, and she will be loved. 💕🎵",0
2303,Always fun when buses don't turn up! It's my favorite waiting outside in the freezing cold for them for like half an hour 😏 #Sarcasm,1
1519,"I'm seeing #catfish while I search for a #fishsitter for my #goldfish, #LoveLife #irony",1
2953,"oh yeah, that was funny as hell too, @HondoLane @brownbearmike1 @billvanglahn @Dolphin__Man @SpringThunder @TimOwensby @RBRNetwork1",0
800,"Good job @pmharper...""@globebusiness: Same-sex marriage harms free speech, new Ontario judge wrote in 2012 http://t.co/Y2vaFlYfbm"" #sarcasm",1
863,@peta @KemDizzle   #irony  and how many animals does peta kill every year.|#hypocrisy #idiots|might want to point CID inward!,1
768,"My dove wrapper told me to be mischievous, so if anything happens, that's my extenuating, external attribution to blame #sarcasm #psych",1
3261,Making a pair of lungs out of all the tobacco boxes I've collected for my sculpture project #irony http://t.co/giQMuIzgvE,1
629,World's greatest wars can be won with mind. Invincible is the one going on within mind. #lifequotes #irony #copycatsays,1
173,Oh how I love that my ass is too big to fit into my jeans anymore. #sarcasm #bigbootybitches,1
3629,Gavaskar is a freakin' genius. #not https://t.co/iaWlkm6EOE,1
