index,label,tweet,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
2667,1,Ohh he can climb a rope? Just like every other commando? Super talented. #sarcasm #TakeMeOut,1,15,77.34,40.06,1.91,97.84,3.75,26.67,80,66.67,46.67,6.67,6.67,0,0,0,6.67,0,0,20,6.67,0,6.67,6.67,6.67,0,0,6.67,20,6.67,13.33,0,13.33,0,20,6.67,13.33,0,0,6.67,0,0,6.67,0,20,13.33,6.67,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,6.67,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,6.67,6.67,0,0,0,0,0,6.67,0,6.67,6.67,0,6.67,0,33.33,6.67,0,13.33,0,0,13.33,0
2668,0,@FTVLive @tvagent I'm surprised my coanchor hasn't already nominated me for the worst list.,1,14,7.34,1,99,1,14,42.86,78.57,57.14,50,21.43,21.43,21.43,0,0,0,0,0,14.29,7.14,0,7.14,14.29,7.14,0,7.14,14.29,7.14,0,7.14,0,0,7.14,28.57,0,14.29,0,0,0,0,0,7.14,0,14.29,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,7.14,0,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,7.14,7.14,0,0,0,0,0,7.14,7.14,14.29,0,0,0,0,0,0,35.71,7.14,0,0,0,14.29,14.29,0
2669,0,Check this out!|#not so #ugly #christmas #sweater|#ebayipad|http://t.co/Sp5bMZz3T2,1,10,15.41,1,98.38,1,10,30,80,50,40,10,0,0,0,0,0,0,10,10,0,10,10,0,10,10,10,0,10,0,0,0,0,0,20,0,10,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,90,0,0,0,10,0,80,0
2670,0,"@ohmaddiie: @SooFunnyPost: do you ever wonder http://t.co/x7RBgH13ZK""🙌🙌""this is some shit you would think of @juiccyy_j 😂",1,15,10.19,99,19.26,,15,20,80,66.67,53.33,13.33,13.33,0,0,13.33,0,0,0,6.67,0,6.67,6.67,20,6.67,0,0,33.33,0,6.67,0,0,0,0,33.33,6.67,20,13.33,0,6.67,6.67,0,0,0,6.67,0,0,0,0,0,0,0,0,6.67,13.33,0,0,0,0,0,0,13.33,0,0,0,0,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,6.67,0,6.67,0,0,0,0,0,0,40,0,0,0,0,0,40,6.67
2671,1,"@ProgressMich kids don't need schools! Schools just turn them into gay atheists, gaytheists, if you will. #sarcasm",1,17,7.78,93.56,46.57,1,5.67,35.29,88.24,58.82,41.18,11.76,11.76,0,0,5.88,0,5.88,0,0,0,0,5.88,11.76,5.88,5.88,5.88,23.53,5.88,0,5.88,0,5.88,0,23.53,0,11.76,0,0,5.88,5.88,0,5.88,0,5.88,0,5.88,0,0,0,0,0,0,0,17.65,0,0,0,0,0,0,17.65,0,0,0,0,0,0,0,0,11.76,0,0,11.76,0,0,5.88,0,0,0,0,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,11.76,11.76,0,5.88,5.88,0,0,0,5.88,0,5.88,5.88,0,0,0,0,0,41.18,5.88,11.76,0,5.88,5.88,11.76,0
2672,1,Taking the Christmas lights down in the swamp will be a blast. #not,1,13,99,1,98.89,,6.5,7.69,84.62,69.23,61.54,0,0,0,0,0,0,0,0,23.08,23.08,0,15.38,15.38,0,0,7.69,23.08,0,0,0,0,0,0,23.08,0,7.69,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,23.08,0,0,15.38,7.69,0,0,7.69,0,0,7.69,0,0,0,0,0,15.38,7.69,0,0,0,0,7.69,0
2673,0,"replurks acatholicprayer: Lord Jesus Christ, Son of God, have mercy on me, a sinner! #Catholic #prayer http://t.co/SkDTy78y3k",1,17,95.53,40.06,1.39,20.23,8.5,17.65,88.24,29.41,29.41,5.88,5.88,5.88,0,0,0,0,0,5.88,5.88,5.88,11.76,5.88,0,0,0,5.88,0,0,5.88,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,11.76,5.88,5.88,0,0,0,0,0,0,0,17.65,11.76,5.88,0,0,5.88,0,5.88,5.88,0,0,5.88,11.76,0,5.88,5.88,41.18,0,0,0,0,41.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,41.18,0,17.65,0,5.88,0,17.65,0
2674,0,Might go back to bed it's easier then making the effort @PatrickRowe123  #not #wrong 😂😭,1,14,35.59,1,99,20.23,14,7.14,100,71.43,42.86,7.14,0,0,0,0,0,0,7.14,7.14,7.14,7.14,7.14,14.29,0,7.14,7.14,28.57,14.29,0,7.14,0,7.14,0,28.57,0,21.43,0,7.14,0,7.14,0,7.14,0,14.29,7.14,7.14,0,0,0,0,0,0,0,7.14,7.14,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,14.29,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,7.14,14.29,0,0,0,7.14,0,7.14,7.14,0,0,0,0,0,28.57,0,0,0,0,7.14,21.43,14.29
2675,1,walking in this was fun #not http://t.co/zypW2tsnAk,1,7,18.12,1,99,99,7,14.29,100,85.71,57.14,14.29,0,0,0,0,0,0,14.29,14.29,0,14.29,14.29,14.29,0,0,14.29,28.57,14.29,0,0,0,0,0,28.57,0,14.29,0,0,0,0,0,14.29,0,14.29,14.29,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,28.57,0,14.29,14.29,0,0,0,0,14.29,0,0,0,0,0,0,0,14.29,0,0,0,0,0,14.29,0
2676,1,When I'm lacking inspiration I resort to scribbling angry/pretty things. Great start to the week! #sarcasm http://t.co/5QUSrZYBqA,1,18,33.38,2.75,96.01,20.23,6,22.22,88.89,72.22,44.44,16.67,11.11,11.11,0,0,0,0,5.56,5.56,5.56,5.56,11.11,5.56,11.11,5.56,0,16.67,16.67,5.56,0,0,0,0,33.33,0,16.67,5.56,0,5.56,5.56,0,0,0,22.22,11.11,11.11,11.11,5.56,5.56,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,5.56,16.67,0,0,0,0,0,0,0,16.67,0,5.56,0,0,0,0,0,0,27.78,5.56,0,0,5.56,5.56,11.11,0
2677,1,@MTNza so apparently twitter is free... so why is my data being depleted using twitter? #not impressed,1,17,1,1,12.44,99,5.67,29.41,76.47,70.59,52.94,5.88,5.88,5.88,0,0,0,0,0,5.88,0,0,0,17.65,23.53,11.76,5.88,23.53,11.76,0,0,0,0,0,35.29,0,23.53,0,11.76,0,5.88,0,5.88,0,11.76,11.76,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,5.88,5.88,0,0,0,5.88,0,0,0,0,11.76,0,0,0,0,0,0,35.29,17.65,0,5.88,0,0,11.76,0
2678,0,"showed mom this picture of me and @sopitlikeitshot & says ""this is grunge"" and she goes ""haha!! I love it!"" #momgoals http://t.co/LTe1NGODMk",1,21,5.14,40.06,5.94,99,7,14.29,85.71,66.67,47.62,28.57,14.29,9.52,0,0,4.76,0,14.29,9.52,0,4.76,4.76,4.76,0,9.52,0,19.05,0,0,4.76,4.76,0,0,9.52,0,0,0,0,0,0,0,0,0,9.52,9.52,0,9.52,9.52,0,0,0,0,0,19.05,9.52,0,0,0,0,4.76,9.52,4.76,0,9.52,0,4.76,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,14.29,0,4.76,0,9.52,0,0,0,4.76,14.29,0,4.76,4.76,0,0,0,47.62,0,0,0,14.29,0,33.33,0
2679,0,Apparently it's hang up on Ashley day😄,1,7,56.86,,99,,7,14.29,85.71,85.71,57.14,14.29,0,0,0,0,0,0,14.29,0,0,0,28.57,14.29,14.29,0,0,28.57,0,14.29,0,0,0,0,42.86,0,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,42.86,0,0,28.57,14.29,0,0,14.29,0,14.29,0,0,0,0,0,0,14.29,0,0,0,0,14.29,0,14.29
2680,0,We buy into liberal individualism and see our individual fate as black people in no way linked to the collective fate-Bell Hooks #Ferguson,1,23,89.52,99,4.38,,23,26.09,82.61,56.52,39.13,8.7,8.7,0,8.7,0,0,0,0,8.7,4.35,0,17.39,0,0,8.7,4.35,4.35,4.35,8.7,13.04,13.04,0,0,13.04,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.09,0,0,0,0,0,0,17.39,0,0,0,0,13.04,4.35,8.7,0,4.35,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,8.7,13.04,0,0,8.7,4.35,0,0,0,0,0,4.35,0,0,0,0,0,8.7,0,0,0,0,0,8.7,0
2681,0,you have no argument because you're insane|@RBRNetwork1 @Steven_Swenson @TheLexZane @SSGAngle @JoeHilgerman @DanMartin_cards,1,13,1.3,99,,1,13,61.54,61.54,46.15,38.46,15.38,15.38,0,0,15.38,0,0,0,7.69,0,7.69,0,15.38,0,7.69,7.69,15.38,7.69,0,0,0,0,0,23.08,7.69,7.69,0,7.69,0,0,0,0,0,7.69,0,7.69,7.69,0,7.69,0,7.69,0,0,23.08,7.69,0,0,7.69,0,7.69,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,76.92,0,0,0,0,7.69,69.23,0
2682,1,Merry Christmas love Instagram http://t.co/CcfhdT73wH 😂 #gifts #not #spam,1,8,62.1,1,89.39,99,8,25,62.5,12.5,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,25,0,12.5,0,0,0,0,0,12.5,0,25,25,0,25,25,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,37.5,12.5
2683,1,"@iPhoneTeam if you don't want to upgrade your iOS or keep many pictures, yeah it's great #sarcasm",1,17,3.11,73.71,1.39,95.42,17,23.53,82.35,70.59,47.06,17.65,11.76,0,0,11.76,0,0,5.88,11.76,0,0,5.88,11.76,0,11.76,5.88,23.53,11.76,5.88,0,0,0,0,29.41,0,17.65,0,0,5.88,11.76,0,11.76,0,17.65,11.76,5.88,0,0,0,0,0,0,0,11.76,0,0,0,0,0,0,11.76,0,0,0,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,11.76,0,0,0,0,0,0,0,0,0,11.76,0,5.88,0,5.88,0,0,29.41,0,5.88,0,0,11.76,11.76,0
2684,0,"@enigmaniac1 amen, bless you Huda, means a lot. You too.",1,10,39.7,99,7.03,99,5,10,90,60,50,20,20,0,0,20,0,0,0,20,10,10,0,0,10,0,0,10,0,10,0,0,0,0,10,0,10,10,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,30,20,0,20,0,0,0,20,0,0,0,0,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,50,20,20,0,0,0,10,0
2685,1,Can't wait for my 7:30am #dental appointment tomorrow!|Oh time please speed through today! #not!,1,16,62.1,1,99,,8,18.75,93.75,50,31.25,6.25,6.25,6.25,0,0,0,0,0,6.25,0,12.5,12.5,6.25,0,0,12.5,12.5,6.25,0,0,0,0,0,37.5,0,12.5,0,0,6.25,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,31.25,0,12.5,6.25,6.25,0,0,6.25,0,50,0,0,0,18.75,6.25,25,0
2686,1,"Hi Orgabeh, so we meet again. I think you're my soulmate. 😍  zzzzZzz 😫 #Sarcasm #patience",1,14,1,99,97.09,99,4.67,35.71,92.86,57.14,42.86,28.57,28.57,14.29,7.14,7.14,0,0,0,7.14,0,0,0,7.14,14.29,7.14,0,21.43,0,0,14.29,14.29,0,0,21.43,0,7.14,7.14,0,0,0,0,0,0,28.57,21.43,7.14,0,0,0,0,0,0,0,42.86,21.43,7.14,14.29,0,0,7.14,21.43,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,7.14,7.14,0,0,0,0,7.14,0,7.14,0,7.14,0,0,0,0,0,0,42.86,14.29,7.14,0,0,7.14,14.29,14.29
2687,0,This time change is crazy. Everyones all up here like woohoo its 11am lets live life! & I'm like it is 5am & I have not slept at all yet.,1,28,4.26,21.49,97.09,75.77,9.33,3.57,100,82.14,67.86,25,10.71,7.14,3.57,0,0,0,14.29,14.29,0,7.14,14.29,17.86,7.14,0,3.57,25,3.57,7.14,3.57,3.57,0,0,42.86,10.71,10.71,0,3.57,3.57,3.57,0,3.57,0,7.14,3.57,0,3.57,0,0,0,0,0,0,10.71,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,10.71,0,0,10.71,0,0,0,10.71,3.57,14.29,0,3.57,0,3.57,0,0,21.43,7.14,0,0,3.57,3.57,7.14,0
2688,1,Wow Tim Hortons Cobourg is really on their A game today #Not,1,12,49.68,6.61,39.59,,12,16.67,75,58.33,50,8.33,8.33,0,0,0,0,8.33,0,16.67,8.33,0,8.33,8.33,8.33,0,8.33,8.33,0,0,0,0,0,0,33.33,0,16.67,0,0,0,0,8.33,8.33,0,8.33,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,8.33,0,16.67,0,8.33,0,0,0,8.33,8.33,0,0,0,0,0,8.33,0
2689,0,my baby will #NOT have caps on her teeth #negative,1,10,3.8,3.95,7.03,1,10,10,90,70,60,20,20,10,0,0,10,0,0,20,0,0,10,20,0,0,10,20,10,0,0,0,0,0,20,0,10,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,10,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,20,0,0,0,0,0,20,0
2690,0,"Japan's #Abe #gets #the #mandate #he #wanted #â€"" #but #not the #recovery he wanted: Japan's Prime Minister Shinzo... http://t.co/Q9NTiflcO5",1,19,67.62,14.81,1,92.27,19,15.79,73.68,47.37,31.58,10.53,10.53,0,0,0,10.53,0,0,10.53,10.53,5.26,0,0,0,5.26,5.26,15.79,0,0,0,0,0,0,26.32,0,21.05,0,0,10.53,0,0,10.53,0,5.26,5.26,0,0,0,0,0,0,0,0,10.53,0,0,0,0,0,0,10.53,0,0,0,10.53,21.05,15.79,0,5.26,0,0,0,0,0,0,5.26,5.26,5.26,0,0,0,0,0,0,0,10.53,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,5.26,0,0,0,0,0,0,89.47,15.79,0,0,0,10.53,63.16,0
2691,0,"@cnsnews @AnnCoulter Obamanomics: FS & Unemployment Insurance is ""economic stimulus"". FT to PT work frees us to follow our dreams.",1,19,80.4,99,,,9.5,36.84,57.89,31.58,26.32,10.53,10.53,0,10.53,0,0,0,0,5.26,0,0,10.53,5.26,0,0,0,10.53,0,0,15.79,10.53,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,0,0,0,0,0,0,10.53,0,0,0,0,0,0,0,0,26.32,0,0,10.53,15.79,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,5.26,0,5.26,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,42.11,10.53,0,0,0,0,31.58,0
2692,1,Wow I love having 3 essays due in the next 3 weeks #not,1,13,74.95,1,99,99,13,0,92.31,61.54,38.46,7.69,7.69,7.69,0,0,0,0,0,7.69,7.69,15.38,7.69,7.69,0,0,7.69,7.69,7.69,7.69,0,0,0,0,30.77,0,7.69,0,0,0,0,0,7.69,0,15.38,7.69,0,15.38,7.69,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,7.69,0,0,0,23.08,0,0,0,7.69,0,0,0,7.69,7.69,0,0,0,0,0,7.69,0
2693,1,Oh and it's a positively balmy 7c #sarcasm,1,8,26.1,,,1,8,25,87.5,50,37.5,12.5,0,0,0,0,0,0,12.5,12.5,12.5,12.5,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,25,0,12.5,0,0,0,0,12.5,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,12.5,0,25,0,0,0,0,12.5,12.5,0
2694,1,"Oh great, @mint has pop up ads now. Just what I want when trying to quickly access account info. #sarcasm",1,20,15.41,15.75,63.35,20.23,6.67,15,80,65,45,10,5,5,0,0,0,0,5,0,0,0,10,5,20,5,0,15,5,0,5,0,5,0,35,0,15,5,0,10,0,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,5,0,0,5,0,0,0,15,0,10,0,5,0,0,5,0,25,10,5,0,0,0,10,0
2695,0,Hahaha! @jamieyuccas enjoying the #selfiestick I got her for Christmas! http://t.co/2aNmDutKtX,1,11,89.52,40.06,5.07,99,5.5,36.36,90.91,63.64,36.36,18.18,18.18,9.09,0,0,9.09,0,0,18.18,9.09,9.09,9.09,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,18.18,18.18,0,18.18,18.18,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,9.09,0,9.09,0,0,9.09,18.18,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,9.09,0,0,0,18.18,18.18,0,0,0,36.36,0,0,0,18.18,0,18.18,0
2696,0,Didnt have no time to wake and bake this mornin #not winnin 😡🙅,1,12,1,1,89.39,,12,0,83.33,66.67,58.33,8.33,0,0,0,0,0,0,8.33,16.67,0,0,8.33,16.67,0,8.33,25,25,0,0,0,0,0,0,33.33,8.33,16.67,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,8.33,0,0,0,0,0,8.33,16.67
2697,1,Gotta love working the day after Christmas #not #smellya,1,9,89.52,1,99,99,9,33.33,88.89,66.67,33.33,0,0,0,0,0,0,0,0,11.11,11.11,0,11.11,0,0,11.11,11.11,22.22,0,11.11,11.11,0,11.11,0,44.44,0,11.11,0,0,0,0,0,11.11,0,11.11,11.11,0,11.11,11.11,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,0,0,33.33,0,0,11.11,11.11,11.11,0,0,0,22.22,0,0,0,0,0,22.22,0
2698,0,HAPPY is how i can describe today! ☺ 💜,1,7,1,1,97.09,99,3.5,14.29,100,71.43,57.14,14.29,14.29,14.29,0,0,0,0,0,0,0,0,0,28.57,14.29,0,0,28.57,14.29,0,0,0,0,0,57.14,0,28.57,14.29,14.29,14.29,0,0,0,0,14.29,14.29,0,14.29,14.29,0,0,0,0,0,14.29,14.29,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,14.29,0,42.86,0,0,0,0,0,0,14.29,0,0,0,14.29,0,0,14.29
2699,0,@BAnderson_30 's twitter game is perfect tonight! #amazingness,1,8,62.1,,15.38,99,4,62.5,62.5,25,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,12.5,12.5,0,0,0,0,0,37.5,0,12.5,0,0,0,0,12.5,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,62.5,0,0,0,12.5,12.5,37.5,0
2700,0,"@RobertH1946 @EverydaySexism wow. That #irony here though, sorry grandpa, we use mac these days #WelcomeToTheWorld #NeverArgueWithFools",1,16,1.97,94.84,89.39,96.74,8,31.25,81.25,62.5,37.5,25,6.25,0,6.25,0,0,0,18.75,12.5,0,6.25,0,0,12.5,6.25,0,6.25,12.5,6.25,18.75,18.75,0,0,25,6.25,12.5,0,6.25,0,0,0,6.25,0,12.5,6.25,0,6.25,0,0,0,0,0,0,25,12.5,6.25,6.25,0,0,0,12.5,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,6.25,0,0,0,12.5,0,0,0,6.25,0,0,0,6.25,50,6.25,12.5,0,0,0,31.25,0
2701,0,Let your humility guard your pride ... Vanity shouldn't be allowed to be with such a delicate thing.,1,17,29.85,99,1,95.42,8.5,23.53,94.12,76.47,58.82,17.65,11.76,0,0,11.76,0,0,5.88,23.53,5.88,0,11.76,17.65,0,0,5.88,23.53,5.88,0,17.65,0,5.88,11.76,11.76,0,11.76,0,5.88,5.88,0,0,0,0,5.88,5.88,0,5.88,5.88,0,0,0,0,0,23.53,11.76,0,0,0,5.88,0,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.41,23.53,0,0,0,5.88,0,0
2702,1,How did I miss that there was a Taken2? #sarcasm,1,10,1,3.95,98.38,1,5,10,100,70,70,20,10,10,0,0,0,0,10,20,10,10,0,20,20,0,0,20,0,0,0,0,0,0,30,0,10,10,10,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,10,0,0,10,0
2703,0,"#Israel #raps #Palestinian #U.N. #draft as '#gimmick.' http://t.co/WCzRGou038 via @reuters",1,11,89.52,99,,,3.67,27.27,45.45,27.27,27.27,9.09,9.09,0,0,9.09,0,0,0,0,0,9.09,18.18,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,18.18,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,109.09,27.27,0,0,0,18.18,63.64,0
2704,1,Dissecting a rat first period is a great start to the day #not 🐁,1,13,99,1,98.89,99,13,7.69,84.62,76.92,53.85,0,0,0,0,0,0,0,0,30.77,23.08,7.69,7.69,7.69,0,0,7.69,15.38,15.38,15.38,0,0,0,0,30.77,0,7.69,0,0,0,0,0,7.69,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.08,0,0,0,0,0,0,0,23.08,0,7.69,0,0,0,0,0,0,7.69,0,0,0,0,0,7.69,7.69
2705,0,I just want to eat pizza and be with my friends for the rest of my life,1,17,79.1,1,46.57,,17,5.88,100,76.47,64.71,17.65,17.65,17.65,0,0,0,0,0,17.65,5.88,0,23.53,5.88,5.88,5.88,0,17.65,0,5.88,5.88,5.88,0,0,17.65,0,17.65,0,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,11.76,0,0,0,0,0,0,5.88,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,11.76,0,0,0,0,0,0,11.76,0,0,5.88,0,0,0,0,0,0,0,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
