index,tweet,label
269,"Regarding my #ATT case; I've contacted the BBB, FCC, and my States Attorney General. next... #WFAA #not #stopping",0
2394,@Quikr @Vh1Supersonic |Its @DILLONFRANCIS  bcoz he is so #Nasty and loves his #sarcasm ...||#GoSupersonicQuikr,0
472,@Adsy_1 You're a tough bugger ;p,0
766,@lawsondath92 Hope the header didn't mess up that barnet,0
3834,Only thing missing now is a session at the gym... Want to do every body part though and CV! #not #possible,0
1760,Such a fun day in the lib studying Econ for 14 hours.. can't wait to do it again tomorrow #Not #ThisIsMiserable,1
2932,"I am also going to enjoy two beers, while sitting in my car. That is #not illegal. What was done to me at USC Medical, and at Penn Mar, is.",0
265,"@Salon dualistic, as in good and evil? Right, because that doesn't apply to the real world.... #sarcasm #OrcsLive",1
3527,I cant even watch anime in japan... #irony,1
1954,"If #PMHarper gets reelected, these r the possibilities: he & #CPC cheated (again); #Canada has a collective #StockholmSyndrome; we're doomed",0
855,@br_radio @BR_NFL @JasonPhilCole no duh. ? Is will owners fire Goodell for it? My guess he gets a raise #sarcasm #GoodellMustGo,1
1689,Woke up crying because of the nightmare I had... gonna be a great day #not,1
2002,Awesome rainy day at the track!! #not http://t.co/inZFxQcjGU,1
3509,Twirra is NOT a place. RT @TWEET_BaBaLaWo: Twitter a place where virgins will be tweeting sexual & hoes will be forming saint... #Irony,1
539,"Don't think for a second I'm out to drown your memory, you ain't worth the whiskey",0
2841,"Love how I came into work at 8 because Charlie said we were busy.... 3 people in 45 minutes,yeah we got this place packed Charlie. #not",1
2210,Air Passenger Duty for under 12s to be abolished. AT LAST! Something to help the homeless and impoverished! #AutumnStatement #Sarcasm,1
1150,What's the correct word for racism (towards white people)?|There is none.|#racism|#is|#not|#good|#4anyone,0
209,I love 14 hour shifts #not 😩😩😩,1
2522,the wheels on the bus are broken down broken down broken down😊🎶 #sarcasm #fml #omwtothemet,1
1842,I would LOVE to touch an anaconda! Jump on that thang and ride it like a horse! #EatenAlive,0
1624,What was the last picture you took with your phone? -- a pic of syresatt vatten of Ikea's bottle http://t.co/BpsXPI1Qk8,0
2710,"@petefrt gee, that's SO hard to believe. #sarcasm",1
2693,We still got alot of moonlight left,0
3423,"You missed it @cindybm2, I just watched #GoT the rains of castamere, Rob Stark and his entourage all die :-(",0
3372,🎉It's Monday! 🎉 #sarcasm,1
300,@oneplanetmikey I saw a leaf blowing in the breeze. You could yell at that if you wanted to?,0
2924,"Religion is unfounded, else, Allah would have saved the kids. #Irony. @tariqmushtaqkh @nicpradhan #PeshawarAttack #PakSchoolSiege",1
2506,@erin_also I can't wait :) Enjoy your Christmas!,0
260,Yesterday #PeshawarAttack was a top tag and today the only thing twitter nation seems to be concerned about is #PTIKeptPakFirst #irony,1
276,Jeez it's a lovely morning out!! 💨💧💦 👎 #Not #Ireland #December,1
1046,Pulis is available. Will guarantee we stay up #sarcasm,1
3608,#Oil #plunges 3 #percent to #new #five-#year #lows #after #bearish #IEA #outlook. http://t.co/tvMIOkXZUf via @reuters,0
751,OMG YES. 7:30 FINALS ON A FRIDAY ARE MY FAVORITE. 😍❤️💁 #not,1
1275,I take blazing hot showers so I can get used to burning in the pits of hell. #ifitsreal #not,1
4,3 episodes left I'm dying over here,0
2079,Did #lyntoncrosby invent #CameronMustGo ? Puerile attacks on @Ed_Miliband in RW press provoked #webackEd which led to #CameronMustGo #irony,1
3496,well .. that was a nice text to wake up to #not .,1
2619,"@benrhodes I bet you're gonna be outside today, its soooo warm, T-shirt and shorts weather 😳😏 #Sarcasm #Funny",1
1111,Wow I really have the best luck known to man #not 😅,1
3279,Kiwi Heineken? - Drinking a Steinlager Pure by New Zealand Breweries Limited @ Raglan Golf Club -- http://t.co/SUz3FBfxlK #photo,0
3711,@peppa5 I do 2 or 3 times a week :) lol I can't do 5 :(,0
1681,Will put corporate racism and sexism back where it belongs: Face-to-face #sarcasm @RachelFeintzeig: Execs think twice http://t.co/6V5d24NgS5,1
598,Goes both ways #make #love #not #war #peace http://t.co/fXUKcP3j2y... http://t.co/rxeVfBShsH,0
629,World's greatest wars can be won with mind. Invincible is the one going on within mind. #lifequotes #irony #copycatsays,1
2132,"I tweeted about how dangerous Glasgow is, and a Glaswegian party venue followed me. #win #irony",1
1527,@LouiseRosalia I'm good at banter... 😂😂😂,0
2757,Gotta baps that hoe thou,0
1413,Ok...so these two are my #AbsoluteFavs and I am #NOT ashamed to admit that I actually cried when my... http://t.co/PEDCoI3MLg,0
3056,@CBCHereandNow Whoa! I hope Dione Taylor got a standing ovation for that performance. Incredible voice.,0
2830,Funny Annoying You Men's Tee http://t.co/bDSBZ93PCc Great for family reunions! #funny #sarcasm #tees,1
1393,The last Twolves game I was jacked for was right after the lockout in 2011 vs. OKC (Rubio's 1st game)... I wonder if I when I will again?,0
3142,http://t.co/RfwyHOMH2S #fOLLOW THE #MONEY #HOMEbiz NOT #mlm *** NOTE YOU CAN GET PAID FOR POSTING ON ... http://t.co/Dkr1MjdsTd,0
321,http://t.co/aoKwVdWKcc #Science of the #GardenOfEden - #Eden #KentHovind #Christian #Jesus #Christ #c... http://t.co/qx4Ew1Q2co,0
299,and as much as I want to connect .. I like only the people who dont want to .. #Irony #Why oh why?,1
2517,I would have never hired Trestman. RT @PriscoCBS: I would fire Trestman tonight.,0
625,Please instagram all your xmas presents I'm dying to see them #not #nobodycares,1
2117,Thechicago firehouse restaurant goes up in flames. #irony #chicago #fire #cfd #workingpress #cbs #wbbm... http://t.co/H7VwVUry8P,1
3636,http://t.co/X276bIMMYp #Ebola #Racism #RacePimps #JesseJackson #Doctors #Tcot #pjnet #CCot #Pjtv #Tea... http://t.co/gNQAHxqtcQ,0
722,It's always the little things that's attracts me,0
969,"See, this is why you shouldn't use version control! #sarcasm #notjustWordPress... ||http://t.co/uCtj9WTxzl",0
767,Look really awake and like I've made an effort today #not,1
1721,"I shouldn't lose a full day of work because of system updates, but it happened yesterday. #fuckingwindows",0
3685,I feel she didn't love me :/ :( :( #im #not #ok,0
3730,Congratulations @adele_ferguson - so well deserved. I hope you enjoy the #irony of this notification from Twitter http://t.co/5lZDDDC1Hx,1
1347,@danisnotonfire which one is more disturbing dan? Tickling an elf's🍆 or biting it..... #philisinnocent #not 😁🔫 http://t.co/0cTCRH94DW,1
36,"Speaking of #country #music albums, anyone else think #SundownHeavenTown feels more like a #TimMcGraw album than, say, his previous three?",0
1406,@whipappeal_6 not always. They've found them in $500k homes,0
2090,Coin ! LeCoinCanard: Coin ! LeCoinCanard: Coin ! LeCoinCanard: Coin ! deanbcfc: WasAlRahman this is a question I ask myself everyday #Not...,1
2569,Remember that one episode Santana wanted to be a dancer but then forgot about it altogether. Good times. Good times. #Glee #Sarcasm,1
1119,#irony - Road safety campaign donkey killed by car http://t.co/hnWYc5jp13,1
3406,"Having a night in with Misha (she still needs twitter), chinese and movies all night #unilife #nightin",0
364,@THEHermanCain Racism is pooled in liberal Democrats. Democrats must foment racism and division to maintain control. Divide and conquer.,0
177,Can't take my eyes off you|http://t.co/cKYk9vXewc via @YouTube,0
2860,A #Sagittarius will always chase what they want until they get it..|#keepgoing http://t.co/7vV4kwchRj,0
3652,@JustinRoehr Oh but Bradford is awful! #sarcasm,1
484,Its a shame on an off day that the NFL doesnt have any interesting stories and isnt getting any attention. NOT #sarcasm,1
780,That was a very rememberable new years kiss 😂💋❤️ #lovemyrelationship,0
281,50 mph winds make a great hair fan for a photo shoot. 😃#not,1
2566,"@SamEdwards12 @FIH_Hockey Really?! This is absolutely below the belt, especially towards Tom Boon ... #DeepRespect ... #Not",1
631,@SR_Duncan @OreoSpeedwagon_ Ah ok. Well I hope things keep going well with person A x,0
477,Loving life. #sarcasm,1
2063,The good thing about college is that you're not asked to do evens or odds or even the back page of your worksheet. #Sarcasm,1
3082,@twitterlessTROD has the best pickup lines #not,1
630,"I love seeing a guy go 50 and texting in a school zone, #soproud #not #gpabdrivers",1
2358,Good morning hank its saturday im starving,0
2273,"I'll tell you what, those CEACCP books make a cracking bonfire, don't they? #frca #freedom",0
1888,"@PompeyAirways yeah, and you ignored my point...",0
3007,Oh ffs my body clock is f'd #iwanttosleep,0
2287,"Hey what do you know, one of the witnesses supporting Darren Wilson's story lied! And is racist! Mind blown! http://t.co/0k25FE024w #sarcasm",1
3325,@Will_Fuller7 @C_Breezy2k12 14-0 but it's not that close.,0
2941,@LittleLizardG @DiamondMinecart your Irish fans can't wait.... Impossible to get ticket ... Boo hoo!,0
1901,"But nooooo we have religious freedoms, no one ever gets controlled or oppressed by a dominant religion #sarcasm",1
2596,I have plans. I feel sick. What a surprising turn of events. #not,1
3821,Chill #Repost #Dead #Not #Dominos #Haha 😂💀 http://t.co/SnUkkgCDB9,0
50,@malesurvivor72 I think it's a safe bet it won't fit the crime.,0
2598,"If a foreign power hit Japan's embassy in NYC with a missile, not really an attack on US. In that sense, I agree with you. @Daniel_1stLt",0
2404,Love being made fun of #not,1
1549,Sat on yet another stationary @FGW train for 15 minutes with no explanation from the driver. Your service is just top drawer. #sarcasm,1
1995,Go get it you broke ass bitches.#not my fault,0
916,"Been the problem, actually. RT @OBtoojiveforyou: @WashWizards tough road trip. cant win em all but coaching has not been strong.",0
2807,I love my mom #sarcasm,1
3657,I was being considerate about this issue N didn't care what I did. But now I'm taking my position back and I don't give a damn wht u think.,0
147,".@ChrisBrett2 @/RBRNetwork1 @GaryBlackal @DiveConLFP I think it's your white skin. Or ""racist DNA"". He's a geneticist too, did ya know? #not",1
2630,The Champions League is overrated anyway! #Sarcasm,1
503,#Analysis -- #Economic #issues #whip #up #Israelis #in #chocolate #pudding #election. http://t.co/5Fw5ymVB35 via @reuters,0
3240,Ohhh the joy of getting pulled over 💚 #sarcasm http://t.co/13fB4tnEi4,1
2704,I'll do it tomorrow is a dangerous way to live,0
2985,"Ah, a week until my next medschool interview 😁",0
2346,"@NotTheCubsWay @DrCubColclasure As a Red Sox follower, I can vouch for Gomes as a clubhouse leader. Such a fun teammate.",0
278,@Redsaint76 I don't think. I know!,0
2579,@TheMindOfJDubb Fact we have a liberal school system. Yes I'm conservative.No that does not make me racist.(before you accuse me of that),0
481,Shakespeare is great #not 🙅🔫,1
229,Really looked forward to waking up this early for finals...... #Not,1
3540,My dorm is actually really creepy when I'm the only one in it... 😖,0
170,When you return in kind then so called friends label you as being unkind. :),0
261,"It's really #NOT #GOOD, too have the #REPUTATION for STEALING FROM GIRLS. @HAUSOFSE7EN & Mr. MASON,..expect a call,..(;",0
165,work Wednesday-Sunday .. #yay #not #moneytho 😩😭💰😒,1
707,idk what I love more how cold my western civ class is or western civ. #SARCASM,1
1694,"Thanks to #TeamIpswich ED for making the news crew and I so welcome this morning, as they always do. #BlackFriday filming #ItWasQuiet #Irony",1
1999,You're great at keeping a conversation. #not.,1
2938,Coffee and Fiber One. It's worth getting up for. #Not,1
1638,@CarlosDenWA great Christmas present #NOT. Unreal what the alcohol industry will do to lure young people. #sad#nosocialconscience,1
2987,#Christmas #not #been #the #best @ West Monkseaton http://t.co/rQDZOtrANj,0
1640,@MailOnline @Abdullah_Azfal can't even bring myself to read this #rip,0
681,Why is there evidence of a stripper in my house yet I see no stripper in my house 😑💔 http://t.co/2KjUs8rotA,0
2048,@TorteDeLini I'll check it out. :-),0
42,"Love the way @virginmedia says fault from last night will be fixed by 4pm, only to see a man in a van pull up at 4pm to fix the fault #irony",1
1970,@Arlo2121 @BillBruno @AtomicDeke @ftwpodcast @followthatband @joeftwpodcast,0
2436,Day 2. Going to the DR for #2 cause I'm 99.9999999% sure she has strep #awesome #not,1
450,Gotta love being lied to.... #not,1
279,good luck finding someone to take the other side of that bet LOL @orion99da,0
3669,#Irony We cram 5 minutes before an exam and get a tag of qualified person.,1
1351,"#Video on #Jesus and #Bulldogs which is #deep and #meaningful|cough, #sarcasm|#dog #dogs #bulldog #religion #vlog|http://t.co/HoUeTiFR2N",1
2991,I love the meaningful messages of automake. #irony,1
610,"The #irony of #American #protesters calling for an end to #RacialProfiling while holding signs referencing "" #BlackPeople "" | #ICantBreathe",1
679,2 a.m. trips to Walmart for mess are always fun. #sarcasm,1
2751,Imagine an imaginary menagerie manager managing an imaginary menagerie.,0
1283,Thank God the #Knicks re-signed Carmelo. #sarcasm #TheBullsCanHaveHim,1
2469,@davebett87 long yeah. the director's cut will be longer! 😁 you need to see Penguins of Madagascar btw,0
3444,@TylerScruggs @Tatious We're going to Hotel Vegas. It's a 1968 themed party.,0
361,Let's all do only squats and deadlifts until we hurt ourselves --really really good trainers #fitnessmotivation #sarcasm,1
297,People at my school only talk about sex and drugs. So awesome #not,1
2351,@TheNewDeal @onetoo Damn socialist! #sarcasm,1
2333,"@YodelOnline Hi! I have just received a photo of my dear parcel from China, amazing he is travelling around the world!! #irony",1
400,Lol hilarious pic RT @WizGameEnt: What a game! @WashWizards win! http://t.co/9BJVI8V4Hx,0
994,Saturday selfies miss you guys @ellakcx @taracasey13 jessica101xxx mark8 😘😘😘😘kiss each and one... http://t.co/9tG4rKuYNj,0
387,You can spit on a rose but it's still a rose.  #contempt  #sarcasm  #mockery,0
2933,@Ant_Ay_It I'll snap at you if you tell me what to do again!|😂 #irony #funnyGuy,1
153,"I'm heading off, but need to say this! ""Just because I am concerned for my country, and it's people-Does #NOT make me a racist! #Terrorists",0
2228,"Still up at 4 , work at 11 is gonna be prime #not",1
400,just pulled up to school for the first time in my life in a good mood only to find out it doesnt start for another 2 hours  #NOT #BLESSED,0
3148,@cnsnews I've heard liberals defending bombing civilians along with terrorists w/o trial but still claim Enh Interrogations and Gitmo evil.,0
731,@chantalireland thankfully not full cold.. Just one side down. Getting the full vitamin netty pot combo blast now,0
2999,It's nice to see continuity in our gender struggles. #not,1
756,It's freezing out there & very hazy .... Just want to go home.,0
125,@SenWarren the #USA is #NOT a #Democracy. The #USA is a #Republic from of #Goverment! Do you #Know #what the #Pledge of #Allegiance say's?,0
1860,It's not possible to have enough time,0
1889,@KevinnCyrus lol of course it's the best!! #Not,1
2919,@IAmGiantArmy #me and #change were not friends I still need #time,0
2176,@DEvanAltman was completely sensationalized. Inferring that Cubs weren't serious about winning until Wednesday is a joke.,0
143,so it's claimed that 99% of all russian athletes take performance enhancing drugs. there is a surprise #not,1
433,@Mr_laddu and if Marathi man speak hindi to Chu*** samajhte hai #irony,1
2580,"#NOT #A #TERROR #ORGANIZATION .... #Hamas man killed, 3 injured in ""suspicious explosion"" in #Gaza http://t.co/lzNIhVqHFI #Israel",0
1356,@Heathmusic So...I should click on the link in your private message to see the nasty rumor going around about me? #sarcasm #boohackers,1
3498,"Spiky popularity of the name ""Spike"" in the U.S. RT @randal_olson Baby name #irony. #dataviz Source: http://t.co/WAm4OzLfWo",1
307,@jthurgood1 @Cameron_Gray republicans suck more at identifying #irony than alanis morissette.,0
2216,"#JeremyNortham there, insulting Piano's and songs. Shut the fuck up man. Bet you thought you were #epic...#not. #GosfordPark.",1
1290,@carlyaquilino: #not weird http://t.co/ApFZyGEtVr @gampnasty,0
2192,@AK_aka_Amazing Aah yes rajneesh saab lol controversial figure he was,0
752,@knowonehome: It's really difficult not to bark back at my pms-ing daughter. When bae tweets about you <,0
3359,Favorite @Singleology101 if you love Romance Novels. http://t.co/zNVC7fpIFf #Love #Drama #Romance,0
118,Choose your words carefully hurting someone feelings is not the right way to go.,0
1197,http://t.co/6mNkIirqSL #TeenAnalCasting #VIRGIN VIRGIN ] cute teenage virgin playing in her hotel room in tight blue gstring underwear!,0
2031,Can't wait until this weekend is over...then no more Xmas parties!!!!!! #HateSchmoozing,0
230,30 week scan #not #long #now #exciting #memory #all #good #happy #clear #baby #boy @ Portlaoise... http://t.co/CLfUfZ3vdF,0
1325,@joshtiffers this is my new fave thing on facebook #irony #sexpest http://t.co/OpIVUx5Qxh,1
3485,From @D_Shariatmadari - 10 diktats from Brussels that are ruining life in Britain http://t.co/c33NQypIQZ http://t.co/5kpDMwRWTA #sarcasm,1
2396,Nothing like the 24hr swing back to being a day walker to make you feel like a million bucks... #sarcasm #shiftworkerlife,1
509,I literally have plans every night my entire vacation.,0
753,@Ego_Gets_Dollas @DBrooks55 Kick Raiola out of the league. #Scumbag #RepeatOffender #OneGameIsNotEnough,0
2590,@PaulGoonerW yeah stressed isnt the word could easily punch someone in the face right now😏👊👊,0
2703,Oversleeping is the bestttt. #not,1
3195,Remember Black Friday was a bust....#sarcasm,1
2226,"This sounds like loads of fun... #Not Snow, freezing drizzle, rain, 110km/h winds... http://t.co/FEa4pvMWLc",1
17,Buffalo sports media is smarter than all of us. Where else can you get the quality insight offered by Harrington and Busgaglia. #sarcasm,1
3547,"Amen, that's due to them #NOT having respect for themselves. http://t.co/vWIPkscXzV",0
2911,"@enigmaniac1 amen, bless you Huda, means a lot. You too.",0
2851,#All #And #For #Hot #Not #Rachel #style #fashion|Please RT: http://t.co/02eC8FzuGA http://t.co/6bFvvn4QZ8,0
201,"Agree with that... #we #are #not #mind #readers #haha||#Repost 9gag ⁰You may think we are, but we are... http://t.co/PEUz57XHmD",0
2052,"@SusanCarlson111 If it's a ""Blue Ribbon Panel"", then it will be all good. #sarcasm",1
1145,"sorry for being female, I didn't mean to interrupt your perfect little man-world. 😒 #sarcasm",1
2020,"Every parent wants their child to get ahead, help your child with a sponsorship/grant from @TheMMBF #charity",0
2359,#Not long to wait till released CO2 turns up temperature - http://t.co/UFD9oCLFM3 http://t.co/puzJgw2LuE,0
2153,So excited for a whole new episode RHOA love this show!!!!!,0
3543,I think tori is actually my favorite human being on this earth tbh,0
226,Remember to raise a glass of merry to those who are at work keeping the world safe on Christmas 🌎🎄🌏🎅🌍❄|🚑🚒🚓🚁🚢 #essentialservice,0
2655,I have three test and a two dance performances tomorrow!!📚📖💃💃👯  #EasyDay #Sarcasm,1
1455,@dannyV916 @bagmansgirl Yes. I want to honor someone who died so I'll go steal a TV and Xbox and whatever else I feel entitled to #sarcasm,1
1688,Kitty aaaaint happy #cat #not #happy #today http://t.co/ayDMcsz7jd,0
3326,Ah @tonyblackburn soul show making my Sunday morning at work more bearable #cold yet #happy,0
370,@CopperBronzed No reasons given. Some waited expecting a call but only found they were not chosen from media announcement,0
3418,@mike_mcgrail You are going to have to explain?,0
955,@michael_adair @CelticLiam88 For Queen and country yet they go down and destroy an English city and attack English police lol #IRONY,1
2788,#Not #40 #Corner #Cute #Day #Expensive #diy #crafts|Please RT: http://t.co/6sNBFNIirz http://t.co/JhxnPzuvhD,0
267,5 dollar OBX 1 dollar Gboro gone #lockitin #lottoclub #bankopen #doumenturdeposit#not criminal http://t.co/nYsbehzJqS,0
2692,Merry Christmas @Battlefield @leveluptime @dirtydeathdog @zachulon @covernode @YaraTwit @VisceralGames XD Thanks for making #BFHardline ^_^,0
3687,Because standing by a board about dental hygiene for two hours is how I wanted to spend my birthday.. #not,1
476,Set my alarm for PM not AM...guess you could say I've got my life together #not sorry @PE_Tweetcher #Pearlburg mom and Jesus,1
349,"Day 4 ""joyous day"" #decemberchallenge #picture speaks for itself #costateguise #beach#peace#2nd home#... http://t.co/1jXB5QCOxO",0
634,@BowlerBarrister I'll be a bit sweaty by the time I get to you!,0
3145,Can I ask why we didn't hv GEJ n PDP trending yesterday night #sarcasm http://t.co/0oVx1ttwON,1
3534,"@washingtonpost WOW, so now things are going to change? Never heard that before from the opposition. Please vote, it works so well #sarcasm",1
2114,Cooper's been busy today #not http://t.co/StCUsUTr0u,1
2120,@talkhoops I got manually retweeted by Zach Harper. #internetcelebrity,0
2209,I've definitely caught my sisters flu. Feeling a chesty cough brewing and it's the best start to the week. TGIM #not,1
1207,"Come on, it's lovely weather for a sleigh ride together with ewe. http://t.co/CePrvYqLGc",0
1151,Kisses to you bc you lose wisdom today.....from your mouth #not #clever lol I love you text me when you're able 😜 http://t.co/2ml2lE76Gc,0
770,Hearing gun shots when I first wake up makes me feel like I'm in Compton. What a wonderful way to wake up. ❤ #sarcasm #imscared,1
778,So restaurants that thrive on the social nature of eating believe that mothers should only breastfeed in private? #irony,1
726,almost 72 hs of a kid asking for his christmas gift and zero answers from @AskPlayStation thank you guys! you are awesome #not,1
2249,#NYPD did #NOT comment 4 this or provide its own internal #statistics w/|🚓 involved 💀s & the info has not been given 2 the FBI since 2006.,0
3074,Westbrook 16 points on 42 shots ok ok I see you working #NOT,1
289,me at restaurants: Is there wi-fi?|me at beach: Is there wi-fi?|me at family parties: Is there wi-fi?|me in hell: Is there wi-fi? #wifi,0
1526,"#Irony the people #BillCosby looked down upon are ones coming to his defense. This isn't about race,it's about rape! http://t.co/PD4GUCPPKV",1
2172,So which beauty's can get me some followers then🙊,0
726,Just watched the last ever one tree hill. I'm an emotional wreck and it's not even 9 o'clock,0
764,"Day 9 ""something your reading"" #decemberchallenge #lovehistory#lovenonfiction..✅ @ Our Cosy House http://t.co/zPXG1tou3o",0
3779,It's brrrrrrr kinda feel & who would go to the kitchen to make coffee ....,0
188,@ambika1900 @sankrant @CChristineFair @JTMondal @Al_Muwa7id Christian Europe translated Islamic manuscripts #Irony http://t.co/0hXEQig7hM,1
3153,Thank you behh! Loveyou! :) @circeyaki #bestfriends #behh #beh #sweet #love #distance #not #to #far... http://t.co/i4TZSWbKsz,0
2939,Another new politician in the state with a social science degree and a liberal arts diploma... Just what we need #not #greensfail,1
2554,So this week is just getting better and better #sarcasm 😭,1
2470,Well today can go fuck itself.,0
1962,"My grandma gulping her hot coco loudly and my mom goes: ""you gulping over there?"" My grandma: ""no I'm queefing"" #sarcasm #HAHA",1
2481,@RedEyeFNC Saturday at 11:00?  Damn...there goes my secret news paraphernalia....  #not telling,0
174,@LifeCheating doesn't lucky and fortunate mean the same thing?  #irony,1
3832,"well now that i've listened to all of into the woods, i'm going to listen to some FOB #nosurprisethere",0
660,@lb_southwark Why don't you Tarmac all the speed humps in The Cut in 1 go instead of bit by bit as the brickwork disintegrates!|#Not🚀Science,0
906,Oh how I love fainting randomly  #not,1
241,I won't be surprised if shelling across pak border intensifies during Delhi Elections to change issues of election's. http://t.co/Ohgg9jQ6hJ,0
2812,"@_kaypro @bglassify Yes, fountain jumping sounds like a great January activity. #not",1
184,@ScottishFA @RaeComm @ChampionsLeague sure that will end well #not,1
3634,Totally been killing it with my assignments lately #not #socollege,1
1837,@m1897 haha I also had 2... cheers bro !!!,0
2516,"@IBMcloud @MidmarketIBM What on earth does that mean ""Cloud vs Mobile""? It's Cloud-Mobile - or basically Client-Server 2.0",0
1977,@LitaMacWolfZERO as far as what? A room?,0
750,#Irony http://t.co/yeIqA3NfS1 Reverend tells kids that Santa is not real why declaring a sky fairy is because a book says so. #LOL,1
1729,Time for babygirl and I to get our beauty sleep😴💤💤,0
3115,@Pallekenl 1/5th. Just like in the real world! #sarcasm,1
3566,@AnimaILife: I think I can make it http://t.co/fb4erBNdty// Aaaawww #not ... @scotsellie @booona06,1
3590,"@goodgary99 Good yeah its been good.. Feel tired my self, bed soon 😴😴 x",0
3349,"If there was no #CFBPlayoff this year, would there really be an argument against #ALAvsOre for a #NationalChampionship? Shouldn't be. #irony",1
2641,Corey Brewer looks like he is ready to not be in Minnesota anymore... You can see it all over his body language. #TradeBait,0
937,The whole world can never get me on my level #Irony,1
3633,Roman mythology gets me soooo pumped #not,1
942,👊 #fistbump #positive #focus #starve #distractions #werk #motivation #createpath #uplift #success... http://t.co/Nzpp4X5j1f,0
2825,The power went out in Delano. #blackout in some parts.☺🎉 Still #HappyNewYear everyone. #besafe #goodnight,0
561,I really need to shoot something soon.,0
3251,been about you and I'm still about you,0
3753,@ChanaChristine haha they were never nice. Guess I'm not cool enough 😔 #sadface #not,0
179,@RoughHouseSGW rollins was so pissed off haha,0
1730,The ugly truth... #abuse #not #enough #words http://t.co/F7ngPbF2yz,0
2276,What a shock. Duke Johnson is hurt in an important game. #sarcasm #canes,1
1553,"Mmmm RT @phemoi: !!!! @TemmyAFC: Faved. @nifemisinzu: If Southampton wins, I'll post a nude..""",0
3484,MAMA - a Korean awards show that will be held in Hong Kong and will be headlined by an American artist #irony,1
3353,"Yeah Hastings, Rose, Bird and Beer is a much better 8-11 than Richardson, Zampa, Laughlin and Tait. #sarcasm",1
63,About once a yr I get a little nutty and reach for the orange marmalade. #livingontheedge #sarcasm http://t.co/sF9o6OWE1v,1
614,This chap seems to be a bit of an over sexed out going extrovert ... Must be his overly masculine voice and demeanor.  #sarcasm,1
968,... @NICKIMINAJ slaying in Igloo Australia's home country lol #Irony RT > @MalikZMinaj: Nicki is SLAYING New Zealand! http://t.co/5oIm9uZNQr,1
3470,@tellychakkar: Vote-Who is the most underrated actor? http://t.co/9OC9BuNaeD http://t.co/ueDA2ETs6W#tink jimmy#oters  got ter fame#not im,0
1531,#sarcasm doesn't convey what I want though. #twitterproblemsforme,0
3663,Getting sick just in time for finals is so great #sarcasm,1
268,@QararaRasha so so problematic.. God bless her. It's a shame what've we done to pakistan. :(,0
24,@RushOrderTees THX4FLW! FLWtheMUSIC @ElektrikEventz @ElektrikMetro WE R #ElektrikBLOOM #ElektrikFANTASY #iwant2DRIFT #Elev8TheUnderground!,0
1706,make up hours sound fun. #not,1
629,Most of us didn't focus in the #ADHD lecture. |.|#irony,1
2597,"Pepe's hair RT @Tife__: Palacio's hair...""@bombguy95: Ronaldo hair..""@Ms_Nini_: Messy hair ♥""",0
1268,also sick names #not,1
621,"there is no such thing as ""racists"" because there's only ONE race, HUMAN @RBRNetwork1 @Dolphin__Man @TheOldBreed1775 @jus1314tin @CoutoPanda",0
924,"Nothing like waking up to 50+ financial formulas! Yay, for corporate finance comprehensive finals! #NOT #finalsweek",1
3586,Shout outs to the guy who took a shower in 1 Million before heading out. The WHOLE BUS thanks you #Sarcasm,1
2663,All I wanted was to see you,0
1305,"dressing gown on, turkey and buffalo sauce sandwich in hand and big fat quiz of the year #not #moving #ever #again",0
2156,"@adamclanton,@LanceZierlein,wait..your followup to Ferguson/stereotyping talk is audio about a kid who wants to do ""hood-rat"" stuff? #irony",1
2921,#pick #up #linez #not to use|Boy:When u smile its like the sun|Girl:Awe|Boy:because ur teeth are so yellow|;),0
3355,"Quick feet in slow motion ! Never stop loving , knees high , arms moving ! Still a lot more to be done... http://t.co/7dwc6HLolN",0
2393,@John_Slavin Think I may use that in my ads ! :) #NOT,1
2429,Taking the Christmas lights down in the swamp will be a blast. #not,1
314,Big thanks to my teachers for the FOUR tests I have to take tomorrow #woohoo #not,1
2428,It's all a calamity of lies..everything is fake so we only accept what isn't true  so when the truth comes we deny it. #Irony,1
631,@sollyakhtar @OK_Magazine @Nikki_Grahame1 #whoISshe LOLOL !!,0
310,Thank you OCC for being concerned enough about my safety driving to school to cancel classes.... #not,1
1020,@Owain_Thomas Loving how Fulham looks like a playoff team. #NotReally #Sarcasm,1
1757,More #irony in winning a sweet hamper at a Christmas fete the day after a jellybean damaged a tooth!,1
589,"@Rickmayhem @dearmothica accordng 2 lawyrs, evidence supported both sides, could hav supportd many differnt scenarios, warranting indictment",0
2711,@GileseyR thanks for all your help Giles 👍 #sarcasm,1
239,Oracle on Windows 2000. This should be fun! #Not,1
114,At least I don't have to clean the floor,0
373,I really need to get my nails and eyebrows done tomorrow 😁 been slacking on that #not #cool 💅🙅💁,0
1399,Love that I can count on people. #sarcasm,1
2691,"@navadidas: #InkRivals ok,we all know Cleen is going to win, lets just end it. Not exciting. AMEN TO THAT",0
2426,@RealAlexJones but they put it in soaps and shampoo! It's healthy! #sarcasm,1
2935,"August has the most birthdays, February has the least and most of the serial killers are born in November!||-so dont mess up with me|#nov26",0
3766,Duale seeking 'protection to be heard' when the proposed security bill will trample the basic rights of his pple and their freedom #Irony,1
2029,Such a good lie in #not,1
3429,Everone is supporting Fawad alam :D|No fawad no cricket :D :v|#Supportfawad #sarcasm|#Usman http://t.co/yRHonio84x,1
