dataset,tweet,label,roberta_on_irony_mix,roberta_on_polarity,roberta_on_sarcasm,roberta_on_sarcasm_mix,bertweet_on_irony_mix,bertweet_on_polarity,bertweet_on_sarcasm,bertweet_on_sarcasm_mix,bert_on_irony_mix,bert_on_polarity,bert_on_sarcasm,bert_on_sarcasm_mix
sarcasm,"If you watch #TheCrown and do n't simultaneously wiki deep-dive on the royal family , did you even watch The Crown ?",1,0.020701293,0.002739137,0.29663908,0.7406665,0.04313187,0.02871152,0.21627462,0.22167733,0.018033935,0.019156037,0.1646835,0.64229906
sarcasm,There is not enough people here #ivoryrooms,1,0.013751585,0.0029630598,0.036681283,0.013642885,0.08760087,0.03002013,0.05075069,0.37996235,0.02681152,0.04354154,0.0678931,0.08510612
sarcasm,Gosh sunderland twitter is a fun place to be tonight is n't it . One game . One game ! ! !,1,0.064319395,0.0050119627,0.9716742,0.9666117,0.991499,0.9893769,0.96537715,0.9724858,0.40339428,0.92378277,0.5836716,0.4942684
sarcasm,Still have n't fully comprehended I go back to work tomorrow .,0,0.020306518,0.0038484074,0.2111598,0.08026158,0.031279437,0.06455481,0.049856167,0.03122941,0.037139133,0.065899536,0.27200347,0.789719
sarcasm,How do I stop thinking literally everything is corny ? ?,0,0.043991327,0.0034990844,0.11514475,0.03822025,0.09008643,0.08587421,0.054864056,0.09456557,0.66635424,0.048422195,0.13555467,0.30236283
sarcasm,Old people do n't deserve rights,1,0.1257461,0.0051770303,0.6581272,0.33526394,0.30212265,0.23546715,0.2092787,0.1169581,0.03147445,0.09307771,0.17937377,0.8301254
sarcasm,Mine and @USER snapchats are just stunning :OK_hand:,1,0.0110966,0.004131982,0.074344724,0.037385795,0.9655687,0.89473826,0.13361427,0.4038086,0.10216144,0.7159068,0.04446618,0.07848863
sarcasm,so the royal family is sound with pedophiles but as soon as a mixed race baby comes into it they 're scared ? makes sense :woozy_face:,1,0.050361972,0.004232532,0.96864754,0.98943835,0.99025613,0.9806644,0.9670922,0.97399175,0.9734962,0.9646145,0.97251254,0.9505688
sarcasm,"Submitted my application for PhD funding today , then shit myself and wanted to withdraw it :face_with_tears_of_joy: :see-no-evil_monkey:",0,0.069779955,0.0035812552,0.48679727,0.969374,0.18475169,0.123521596,0.04598951,0.03600216,0.975453,0.58677316,0.90909195,0.85228074
sarcasm,Love a good cry 👌🏻,1,0.8271109,0.012331221,0.8823656,0.918061,0.99184483,0.9858473,0.90394306,0.73554635,0.40376547,0.985422,0.5902343,0.6505217
sarcasm,"do n't cry because it happened , smile because it 's over <3",1,0.007285325,0.0033516972,0.16011554,0.101665676,0.03373236,0.02926026,0.0646434,0.045563705,0.01736423,0.020225003,0.18813421,0.29549053
sarcasm,i 'm now reading 4 books at once what could go wrong :orange_heart:,1,0.030680023,0.0033724234,0.09233919,0.098968565,0.37946147,0.1733123,0.92385834,0.8668255,0.0231075,0.032577526,0.058505516,0.09623389
sarcasm,As if I did n't know this anyway ! I 'm an Owl according to the #BBCBodyClock quiz – what are you ? HTTPURL,1,0.0077546993,0.003220829,0.73285437,0.3034841,0.7800142,0.7739188,0.6348253,0.6662311,0.027319284,0.03906375,0.5490215,0.90107083
sarcasm,"Yes , that 's fine . Do n't wash your hands when you come out of the gym toilets and go and touch all the weights . We 're not in a Pandemic or anything ...",1,0.42372453,0.0046020146,0.8431586,0.9179035,0.9902914,0.98917633,0.9667557,0.9751652,0.9272108,0.46303377,0.9064488,0.94503695
sarcasm,"I think men are better than women , they provide for us . We should thank them more often for being protectors .",1,0.032815263,0.0034629216,0.9117913,0.9804796,0.4454519,0.51626736,0.07740102,0.037440997,0.063399576,0.6211107,0.85114056,0.93026793
sarcasm,everyone pls stop shooting fireworks my dog is scared :(,1,0.033673447,0.004736821,0.38795888,0.06793077,0.1798849,0.045438897,0.107104614,0.043419935,0.032965835,0.025608301,0.21325113,0.1439068
sarcasm,my favorite brand of old people are the ones who work as tour guides at national parks,0,0.61001676,0.0048853364,0.94179165,0.87281877,0.9779172,0.9748355,0.9104762,0.97113997,0.72852963,0.5161222,0.0846408,0.21436027
sarcasm,Just gotta realize no ones interested in what I have to say :OK_hand:,1,0.0042823325,0.0040149507,0.8964454,0.9096643,0.5899085,0.95650053,0.95193636,0.93991774,0.071872786,0.41641983,0.49014515,0.9365528
sarcasm,@USER @USER I am just looking at this again today ... did you ever get consistent success with fMRI and Eyelink eyetracking ? I am tempted by the MRC SYstems 's fMRI safe 12M camera + IR pointed directly at the eye ( through two way mirror ) but all the researchers are familiar with Eyelink !,0,0.025778893,0.0028912013,0.37318078,0.45493382,0.021288434,0.022340901,0.04919768,0.026569301,0.057286173,0.03534596,0.89458215,0.8866363
sarcasm,ate a bagel with cream cheese earlier and the impending doom immediately vanished from my mind,1,0.5305723,0.0045741163,0.096472606,0.16917245,0.33152923,0.09931265,0.09795379,0.1763822,0.2576101,0.54553485,0.12036565,0.08463136
sarcasm,Happy birthday to me ! ! I 'm 30 ! :loudly_crying_face:,1,0.025465153,0.004802072,0.04614837,0.017120315,0.9699802,0.7886076,0.087418385,0.043296162,0.04104188,0.8976314,0.20404087,0.09139602
sarcasm,Has any couple ever put furniture together and stayed together afterwards ? ? ? Asking for myself,1,0.028867392,0.0028557407,0.2576726,0.3205157,0.03639844,0.040154293,0.8630921,0.75615174,0.017566627,0.028912919,0.24482067,0.2993071
sarcasm,I 'm defending the land I have left . Click HTTPURL to do the same . HTTPURL,0,0.0054755863,0.0030365011,0.022226403,0.008526726,0.030867444,0.03480004,0.048181277,0.033921845,0.013519781,0.026373873,0.063164175,0.18795653
sarcasm,Schadenfreude x,1,0.013606973,0.004136413,0.47122052,0.9485961,0.86890644,0.8491742,0.9578849,0.94939435,0.15872964,0.063582696,0.578251,0.256343
sarcasm,Thankyou subway ! @USER #TunaForTuna :orange_heart: HTTPURL,0,0.01023845,0.003914195,0.018742999,0.009326577,0.04882874,0.8105092,0.08266619,0.031161206,0.98503137,0.9860991,0.04185927,0.10025103
sarcasm,when someone 's phone goes off in a quiet room an angel gets its wings,0,0.23796596,0.003078746,0.25642604,0.046193685,0.09471711,0.05247023,0.16370285,0.21579894,0.19691543,0.09857277,0.109012164,0.102402516
sarcasm,Just remembered IHOB was a thing . Do n't text .,0,0.004224497,0.0027722875,0.08114075,0.025664827,0.6545705,0.07924819,0.6040899,0.88369244,0.15901367,0.14543729,0.119959414,0.7895403
sarcasm,@USER Thanks for disrupting your narrative continuity with commercial break previews . #SpoilerAlert,1,0.01727249,0.0027696495,0.80051774,0.82424337,0.9919872,0.990326,0.9556668,0.938562,0.9882438,0.9937929,0.2758312,0.39104342
sarcasm,@USER We watched this and were really saddened by the lack of deeper digging around this issue . There was an air of blame uk jobless for not stepping up . Needs a proper investigation and not a fluff piece IMO . Thanks for your tweet though .,0,0.0067090564,0.003741542,0.5393602,0.14179476,0.024999345,0.023629133,0.039476845,0.026201284,0.2909885,0.6158231,0.42821887,0.9301934
sarcasm,"Selling 2 X Zutekh Presents Mella Dee at Square One Manchester Tickets 22nd August - £ 18 Each , cheaper than face value Message me or @USER to buy",0,0.010345972,0.003051774,0.07261528,0.046066456,0.025888737,0.023751553,0.0647854,0.032946043,0.11205654,0.0972757,0.19551109,0.07736419
sarcasm,Tell the liverpool players to get some beers and just sit on the grass for the full 90 mins . Let leeds score as many goals as they want . oEuropeanSuperLeague,1,0.21500069,0.021942312,0.6868212,0.24725345,0.58260185,0.6818065,0.810526,0.833249,0.07073692,0.10202845,0.48129436,0.2962829
sarcasm,Fox News et al should be shut down . Absolutely heartbreaking . :broken_heart: #GOPTraitors HTTPURL,0,0.008680322,0.00372685,0.04657907,0.067533955,0.13698404,0.16245686,0.16024534,0.05145492,0.63621724,0.66308314,0.06971925,0.9069713
sarcasm,WHY IS IT SO HARD TO FIND SOMEWHERE TO SWIMMM :hot_face:,0,0.13272811,0.0032775172,0.027155422,0.023050135,0.08862029,0.046837535,0.060875814,0.03625626,0.01987232,0.026908122,0.19427076,0.17778964
sarcasm,Do n't you just love it when they dig up your road at 8: 30am on a Saturday :angry_face:,1,0.39937064,0.0041127177,0.98639244,0.99307805,0.992964,0.9901155,0.9707791,0.9758518,0.98767775,0.9938949,0.9792143,0.94988185
sarcasm,I really have n't a clue why people think GP 's are n't working when you look at all the supportive news headlines around !,1,0.5227153,0.005168706,0.44894332,0.8146685,0.8459755,0.88940334,0.5167117,0.23296636,0.9804325,0.9384347,0.96565384,0.943926
sarcasm,Thanks Boris Johnson for restricting travel abroad ( again ) due to the new virus strain and your concern for the public health . I heard next week your banning fast food beacuse thats just as dangerous right ?,1,0.7187466,0.0050619077,0.97329843,0.98724306,0.99270225,0.99058855,0.971741,0.9792646,0.97031826,0.97867215,0.9264464,0.9530366
sarcasm,Just tried to eat soup with my mask on #fail #Masks,0,0.0096643185,0.0035159946,0.044316463,0.055508614,0.06535573,0.03484527,0.205405,0.10408157,0.019180119,0.051280607,0.15079746,0.13018695
sarcasm,"@USER Another misogynistic , homophobic rapper .. how shocking !",1,0.011520524,0.0035588446,0.93083173,0.7981721,0.9915359,0.9902,0.9531738,0.9573641,0.9845834,0.987275,0.9792859,0.9477049
sarcasm,In terms of usability is there a more frustrating web site than ebay ?,0,0.11320689,0.003251677,0.32778588,0.4729611,0.08245308,0.053821992,0.33392075,0.12214324,0.38488203,0.24593818,0.678566,0.15759672
sarcasm,just listened to my all straight friend group talk about boys for THREE HOURS i am DRAINED,0,0.093132645,0.0052263523,0.13266416,0.14408678,0.15853025,0.17223096,0.07685131,0.054213192,0.94620275,0.9706547,0.16431542,0.078829505
sarcasm,I want a bloomin ' onion,0,0.13033919,0.005350719,0.109878786,0.040421527,0.282894,0.071002394,0.08869314,0.052537147,0.03077016,0.105328456,0.09332989,0.123859555
sarcasm,it 's amazing how toxic people are always blaming others but fail to realize that they are the common denominator in all problems :litter_in_bin_sign:,0,0.04467138,0.0035503358,0.3588234,0.19142212,0.18987867,0.05219914,0.8030056,0.5154429,0.98198134,0.98617506,0.32572883,0.23497276
sarcasm,Being 20 years old and going to concerts with my mom means I can scream all the no-no lyrics bc iM aN aDuLt,1,0.047489006,0.0032874784,0.09847582,0.023148451,0.36535963,0.06760726,0.06308113,0.037273243,0.18256126,0.07570558,0.63916546,0.068306014
sarcasm,i cant wait to leave boston,0,0.172225,0.007221795,0.12424967,0.07925889,0.38149875,0.6035883,0.36392218,0.06332396,0.91200703,0.8724742,0.9262914,0.11964656
sarcasm,"if you listen carefully , you can hear me not carig",1,0.0072455187,0.0029067502,0.19823438,0.13182479,0.056130715,0.045491736,0.36261472,0.24063855,0.01996629,0.04470646,0.34637788,0.23066433
sarcasm,"I asked my husband to buy dog poo bags when he went out earlier and they 'd sold out . So instead of going to another shop , he bought bin bags . So now I still can't clean up after the dog but if I happen to buy a donkey and need to clean up after that , I 'm sorted .",1,0.42803475,0.0034846063,0.17731021,0.36475325,0.22430472,0.24078117,0.24434584,0.32381943,0.024166644,0.15705913,0.12729253,0.19467184
sarcasm,I can't wait for Boris to wait until after Christmas to lock us down again so that I can't go to Poland like I 've been waiting for for half a year !,1,0.36497504,0.0046204412,0.9811349,0.98192686,0.99157715,0.9896526,0.97230905,0.97937757,0.549541,0.14655364,0.9147247,0.9478375
sarcasm,"oh sure , the mic 'd up pitcher at the MLB all-star game can say “ god dammit ” but when my 13 year old softball player says it she gets a “ language warning ” :face_with_tears_of_joy:",1,0.6277231,0.0048175305,0.9493897,0.903214,0.97052807,0.952,0.9427272,0.93388903,0.9159075,0.70180756,0.8169467,0.7039897
sarcasm,i 'm going to make a quilt of all of my titty pics and sell it to the people to keep everyone warm,0,0.1376679,0.004853669,0.09438944,0.065480724,0.8446912,0.25631902,0.73310477,0.90622824,0.046146985,0.15973178,0.20622276,0.93467695
sarcasm,@USER @USER They are legally entitled to ask for asylum .,0,0.004204054,0.0025114873,0.42918104,0.513539,0.24686374,0.07627776,0.19346666,0.18722104,0.056041345,0.045807797,0.8186686,0.9470242
sarcasm,@USER @USER Ca n't wait !,0,0.0045765135,0.0035277053,0.8521578,0.6879589,0.683626,0.31653848,0.07681305,0.083004676,0.91065603,0.31852204,0.8531199,0.9366044
sarcasm,Why are tanning beds legal ?,0,0.40993977,0.0032383453,0.58909774,0.8778074,0.7722972,0.3085436,0.7688861,0.9136553,0.1559607,0.038360372,0.5250703,0.7914729
sarcasm,Vaccinated this morning . Not sure it 's worked - still committed to Apple and no extra autism detected . Bloody science .,1,0.48350385,0.0037454045,0.95172113,0.966918,0.98771465,0.985531,0.9616334,0.9517763,0.894424,0.9682732,0.7807424,0.23147401
sarcasm,People who think cancel culture goes too far never learned about excommunication,1,0.058744144,0.0033446008,0.58556247,0.78076553,0.05197905,0.02625513,0.48268524,0.7845641,0.0918695,0.31447956,0.40795785,0.7761689
sarcasm,settings is such an interesting place,0,0.07485978,0.003746741,0.29967847,0.052957013,0.9430344,0.93694067,0.064471886,0.039249323,0.98989457,0.98746735,0.115545444,0.09693308
sarcasm,Boris Johnson is a great leader and all his team stick to the covid rules rules,1,0.06466797,0.0036935096,0.97306687,0.96644866,0.9914113,0.9899678,0.9653057,0.9759269,0.9229171,0.9297937,0.84234923,0.93518233
sarcasm,The typhoon flew over me today absolutely fuming they forgot to bomb me,1,0.23989417,0.0038819273,0.9028903,0.72746605,0.9289315,0.20553544,0.9425877,0.8697892,0.32698596,0.5548652,0.14600669,0.18440568
sarcasm,"I am sorry , I forgot , I only exist when you need something !",1,0.0062959255,0.0027926073,0.14201052,0.031259473,0.98652226,0.98087686,0.96724296,0.9739479,0.06684646,0.09769396,0.88528645,0.43837988
sarcasm,Every time you complain about neopronouns or xenogenders we add five more,1,0.08241571,0.003250201,0.53844327,0.58161646,0.9161068,0.7750121,0.8971761,0.9392932,0.07510109,0.19548565,0.2107478,0.27887717
sarcasm,Being a business major is legal conversion therapy and must be stopped,1,0.14252068,0.00338493,0.91348356,0.7885821,0.8283314,0.4936612,0.66800374,0.6417266,0.8377687,0.23056471,0.642621,0.1762674
sarcasm,"So Boris Johnson has decided to join the police this morning - he looked great in the hat . I think he will make a very competent police officer , indeed ! !",1,0.82102334,0.0060470663,0.9713311,0.99387157,0.99267346,0.9899955,0.969815,0.9793058,0.97662055,0.9874534,0.9706506,0.95337975
sarcasm,Bill and Melinda Gates foundation announces #billions to fund fight against #Corona 🙏🏻 it comes ASAP HTTPURL,0,0.018337443,0.0038789765,0.03369695,0.023802588,0.059414573,0.02778627,0.25298983,0.89788514,0.9099672,0.08111845,0.05158981,0.10609676
sarcasm,Living with a str * ight man is like living with a four year old,0,0.06568007,0.0036599648,0.50081,0.67157596,0.15770714,0.0414234,0.46149847,0.6991018,0.83852255,0.8267627,0.81153655,0.07639376
sarcasm,I feel like I have Twitter friends with opinions on this - what are the must do / eat / see / drink spots in Des Moines ? Please share .,0,0.028153984,0.0036685923,0.08835026,0.019635819,0.02078579,0.01971638,0.04658788,0.0266381,0.14266337,0.14046268,0.08989236,0.16424757
sarcasm,love it when Jonny makes me use earphones to watch something on my phone so he can play fifa,1,0.49208203,0.0036961248,0.9821353,0.9898594,0.99135923,0.9892797,0.9694139,0.9709416,0.9875836,0.9915283,0.97782713,0.9177358
sarcasm,Absolutely disgusting . Tr * mp says he “ loves ” domestic terrorists and spends most of the minute long video complaining about election and not condemning their actions today ? Rot in fucking hell .,0,0.058236897,0.006688712,0.898103,0.8844492,0.039660797,0.043336608,0.8873425,0.7926995,0.5486568,0.4134747,0.96546656,0.95341724
sarcasm,the way i see red when i 'm stressed out is absolutely draining,0,0.0430391,0.0038501113,0.07976214,0.022580737,0.14734899,0.107919596,0.74288714,0.072397836,0.97283655,0.98525214,0.14961426,0.080306225
sarcasm,my neighbors taunting me outside my office window by chilling in their hot tub every remotely warm day whilst I sit here on back-to-back zooms all day every day . the audacity is astonishing .,1,0.47101477,0.0047895066,0.9376039,0.97369736,0.5332662,0.84152573,0.9063676,0.9237794,0.9838493,0.9911308,0.8864307,0.9477428
sarcasm,Oh hey guys I got the job I start Wednesday :smiling_face_with_halo:,0,0.13727334,0.0036409653,0.97771674,0.86341363,0.5656056,0.82851917,0.13603404,0.05255152,0.9848562,0.9874698,0.72243243,0.7126097
sarcasm,Passed my theory,0,0.034284916,0.005495061,0.21846953,0.43352896,0.53295565,0.93427193,0.3414992,0.07295912,0.9642575,0.93993556,0.49772072,0.33231333
sarcasm,"@USER You 're right , I should be grateful for you at least",0,0.0038939547,0.0023140076,0.88835824,0.97593415,0.22209057,0.15730926,0.8277067,0.23307548,0.9252549,0.8884244,0.70703065,0.20735286
sarcasm,do people with clear skin feel accomplished ? ? superior ? ? ? comfortable in their own skin ? ? ? what 's that like lmfao,1,0.06198788,0.00385872,0.3319279,0.66882885,0.1689169,0.8553725,0.8989514,0.35096595,0.66276956,0.6610686,0.23257229,0.53782
sarcasm,I 'm walking for Citizens Advice in NW Kent . Please help if you can x 2019 London Legal Walk HTTPURL,0,0.0128594255,0.0029178606,0.025143864,0.016603872,0.0257432,0.039129313,0.049182694,0.029443277,0.04451863,0.028574977,0.051097598,0.09723823
sarcasm,if anyone sees me listening to tavern music or sea shanties on Spotify no you didn't,0,0.058169123,0.0028928323,0.27309316,0.13395445,0.03845817,0.026831329,0.32111257,0.35834578,0.050640125,0.050449077,0.848593,0.89426243
sarcasm,Great time for sim and I to have our weekly life update ... :first_quarter_moon_face: :last_quarter_moon_face: :koala: ( closest thing to an owl ) :ZZZ: :ZZZ: :ZZZ: :sleeping_face:,1,0.37204415,0.0049387002,0.70515466,0.979914,0.99199635,0.98866814,0.9348131,0.96450925,0.9878757,0.9928464,0.856212,0.74211025
sarcasm,i hate that low rise pants are making a comeback ! ! ! i will NOT be partaking,0,0.07477537,0.0055608125,0.90254986,0.96498144,0.7543301,0.18253131,0.55100876,0.46316755,0.70868975,0.94557625,0.86833173,0.5422246
sarcasm,my mom says i need to interact w actual ppl and not just folks online :( ( ( i have no friends irl,0,0.04674911,0.011878571,0.049522836,0.94682485,0.046265025,0.040132016,0.06706622,0.03108316,0.027992668,0.03324871,0.056050476,0.23664159
sarcasm,"Just poured boiling water all over my cereal instead of into my tea cup , gonna be a long day this .",0,0.77780986,0.004139836,0.58259076,0.69417804,0.96575457,0.94497144,0.79138505,0.2717087,0.43240142,0.5370726,0.59190154,0.16735373
sarcasm,im glad we finally have a party in opposition who are committed to taking the government to task for not making mistakes fast enough,1,0.20479926,0.02645386,0.96146816,0.93501306,0.9920616,0.9901186,0.9688644,0.9676349,0.9764473,0.9858321,0.93917346,0.94441146
sarcasm,besties i may have flooded my bathroom with an inch of water,0,0.040014207,0.0038181832,0.7386597,0.93504065,0.06976735,0.03586504,0.43527898,0.56183094,0.8184145,0.9236965,0.16604984,0.3262379
sarcasm,if jesus was resurrected again i would vote for him,1,0.040700454,0.0039525153,0.5580045,0.7950371,0.4552865,0.08264007,0.81289685,0.9082366,0.04549789,0.11986432,0.88781595,0.93673205
sarcasm,bloody buzzing i 've got a new job ! ! !,0,0.027536973,0.006598443,0.5143267,0.55776197,0.8640861,0.8015198,0.7481499,0.037039563,0.9516843,0.9804718,0.5911271,0.8149108
sarcasm,Nightmares are so horrible and weird .. my is my brain subconsciously thinking about horrible things like what ?,0,0.25974903,0.005018016,0.2871971,0.051773917,0.103503935,0.038182657,0.051074833,0.03541708,0.0852866,0.19487555,0.19715591,0.08927987
sarcasm,"Are GoFundMe accounts a form of socialism ? I do n't have enough money to pay my bills , so let me create an account an ask for money to help pay my bills . ? ?",1,0.026308425,0.0030474218,0.53591377,0.91785234,0.8218934,0.07202527,0.953729,0.97526485,0.06866076,0.038279783,0.93761104,0.9303981
sarcasm,Seriously thank God tomorrow 's friday #needabreak,0,0.0884291,0.0036914796,0.13469176,0.02270913,0.17361817,0.13306797,0.07279837,0.040073324,0.9888602,0.9936392,0.11602127,0.08330707
sarcasm,Learn about what we do in the Brain and Behaviour Lab at the #UniversityofPortsmouth #zebrafish HTTPURL,0,0.011888325,0.0027270436,0.020207083,0.022803878,0.034765795,0.03197946,0.051210012,0.0299753,0.070739366,0.09877879,0.059846174,0.13357888
sarcasm,I can not stress how much I hate the noise of people eating . Ca n't be downstairs when my parents are eating because it 's so fucking unbearable :face_with_tears_of_joy:,0,0.106353216,0.0052003535,0.35814068,0.3261029,0.026416222,0.020966366,0.12172267,0.038606506,0.094134204,0.08067597,0.19661851,0.8547833
sarcasm,Holby City had me gripped ! Best . Episode . Ever .,0,0.065390915,0.004392318,0.106871836,0.04357853,0.059700795,0.061625488,0.047348846,0.032329515,0.88463295,0.9446801,0.14739966,0.09104391
sarcasm,It 's actually really easy to get into the mindset of a Tory . All I do is smash my head into a wall until I bleed and then slur incoherently about social mobility and England before stuffing handfuls of loose change into Tim Martin 's hands and kick a homeless person in the jaw .,1,0.23641,0.004221517,0.3797108,0.8201155,0.049274266,0.9599646,0.96057487,0.95420456,0.8597931,0.87903905,0.7425623,0.88012874
sarcasm,I changed out of my pajamas today and I think that 's really brave,1,0.2972627,0.004863121,0.10850951,0.061438117,0.24159504,0.67932487,0.07341857,0.069403425,0.9116589,0.9752647,0.06291158,0.07227716
sarcasm,Only a a President as strong and decisive as @USER would force the FDA to OK a drug even before clinical trial results are in . No need to wait for such silly formalities - people have been taking the drug for years and most are still alive and fine ! #OkToTry #Gotrump HTTPURL,1,0.009929169,0.0029215422,0.6793499,0.16079423,0.9589225,0.98726255,0.2757352,0.11725989,0.6583907,0.7098586,0.0869174,0.11789521
sarcasm,"@USER As a self-appointed rep of Baylor , we would welcome you back anytime",0,0.008171794,0.002378065,0.76599157,0.83697736,0.9579794,0.7941819,0.9590593,0.97083503,0.06297936,0.06849569,0.53830194,0.12463748
sarcasm,And so it begins . The Sunday back to school preparation . :weary_face:,0,0.113939084,0.0037782893,0.3775895,0.546043,0.6583755,0.47233185,0.08318142,0.070373386,0.19298337,0.09081457,0.10817233,0.086423025
sarcasm,South Park being taken off Hulu is the worst thing that 's happened to me personally in 2020 and like .. my dad died,1,0.13051908,0.0037698809,0.26536733,0.23039621,0.053718966,0.031533964,0.07996741,0.07047636,0.13507202,0.38937923,0.16054216,0.22833805
sarcasm,"Also , it gets forgotten just how often the Israeli military conducts raids just for fun , to terrorise and demoralise the people who live there , and to collectively punish the population . This happens all the time , out of sight . HTTPURL",0,0.011019186,0.002461187,0.28682557,0.2146158,0.056134492,0.06753347,0.10076034,0.06920663,0.0746418,0.53004795,0.10814331,0.105792016
sarcasm,@USER But you get to see me ? !,0,0.0023077303,0.002547401,0.8765249,0.8404501,0.6189485,0.59606004,0.16209637,0.06861418,0.021653807,0.0238231,0.27444163,0.15275778
sarcasm,"@USER @USER @USER @USER Not sure if this has been answered somewhere or not , but are the MTX going to be live for Early Access , or is that something for the 22nd ?",0,0.0051740324,0.002732353,0.08338039,0.05842683,0.021047622,0.018198356,0.05041646,0.03579625,0.015492989,0.013438637,0.22067136,0.8033437
sarcasm,Sometimes I wonder if Priti Patel and Boris Johnson think that the Prime Minister is the one with the best K / D ratio . It would make sense with the whole ' let the bodies pile high ' thing .,1,0.34311324,0.0035794878,0.9524968,0.95966506,0.9615083,0.9562104,0.95990753,0.9737723,0.8973919,0.93286556,0.9427772,0.93930155
sarcasm,It 's so easy to have the best day until someone lies to your face :smiling_face_with_hearts: :red_heart: :loudly_crying_face:,1,0.26412928,0.0046027093,0.9339532,0.94794255,0.47853824,0.9423958,0.96572,0.968496,0.9737612,0.9765594,0.3043391,0.7729092
sarcasm,@USER Are n't you happy I gave you less competition for ranking,1,0.00635206,0.0027345757,0.9024426,0.9496401,0.9661306,0.9783997,0.9609448,0.9698369,0.9380832,0.8615383,0.59966433,0.6371196
sarcasm,Exams have finally finished ! ! I can be happy again #woooooo,0,0.08124796,0.0045590256,0.5738788,0.52743036,0.7441491,0.9103883,0.09780486,0.037338696,0.9796205,0.97277325,0.34932366,0.12588985
sarcasm,Not me rewatching He 's All That just to cringe the whole time until that mf pulls up on a horse ! ! !,0,0.028945353,0.004473584,0.5388613,0.9128297,0.24618997,0.13088575,0.12768824,0.07231133,0.48399863,0.51446915,0.27574626,0.9452531
sarcasm,@USER @USER Do n't run it on a school-provided laptop,1,0.0037935616,0.002447905,0.5029106,0.09803378,0.1025784,0.037921913,0.9205258,0.8818239,0.0506868,0.015806058,0.39252064,0.20329307
sarcasm,Think I just fell in love with a new song ... will be playing it 24/7 now,0,0.091214776,0.0040470897,0.31858253,0.9045674,0.09643779,0.047692038,0.10804632,0.06353815,0.1074641,0.41061282,0.2600758,0.30056396
sarcasm,"According to my road rage , the word of the day is asshat",1,0.19569515,0.0032259019,0.5490141,0.67940116,0.09209014,0.1260282,0.9304242,0.85067254,0.30544743,0.71397746,0.32059,0.5666184
sarcasm,Top 10 pools in my book : 1 . Swimming pool 2 . Paddling pool 3 . Above-ground pool 4 . Family pool 5 . Architectural pool 6 . Indoor pool 7 . Lap pool 8 . Olympic size pool 9 . Natural pool 10 . Salt water pool Sorry Liverpool you are not top 10 pools in my book :loudly_crying_face: :loudly_crying_face: :loudly_crying_face:,1,0.2927574,0.0053945337,0.06529375,0.13626392,0.032655824,0.02176629,0.067516,0.04887263,0.09742708,0.05992664,0.2575846,0.10252074
sarcasm,"So , a country that is trillions in debt , with numbers approaching 13 million on surgical waiting lists and hurtling towards facism regime , is talking about rescuing people from a facist regime ?",1,0.4090751,0.0037704078,0.6054961,0.86249834,0.10802004,0.06919854,0.6029234,0.670392,0.95758986,0.63027555,0.9181274,0.9450186
sarcasm,@USER @USER You are a right bundle of laughs to take to the pictures Draft !,1,0.0074248333,0.0030234093,0.82949835,0.8246762,0.898066,0.44347152,0.96331006,0.9727514,0.97135013,0.9428997,0.97426313,0.9215667
sarcasm,"Thanks @USER for not informing me that my click and collect order had been cancelled when my account says it 's ready to collect my partner has had to travel unnecessarily to Stafford and we still do n't have our shopping , good diet I guess having to wait for my 26th delivery slot HTTPURL",1,0.045954462,0.0035385266,0.7458522,0.97779715,0.9910561,0.98984665,0.96505284,0.9685941,0.98298395,0.9733698,0.74830765,0.6901316
sarcasm,my cat always sleeps on the very edge of the bed even when i invite him up for cuddles . he so polite :smiling_face_with_tear:,0,0.040845044,0.003940568,0.78568214,0.9383296,0.97644824,0.9029083,0.7389951,0.4784186,0.21145643,0.46206132,0.32902384,0.5541827
sarcasm,"Today has been a good day , I did n't fall off a ladder , my model train show tickets came , I got mentioned on @USER , they liked my bostocks cup recommendation , and more importantly , they got my name right ! Hurrah .",0,0.24615167,0.0037126106,0.1502158,0.8560969,0.15789334,0.3674859,0.09416054,0.1877831,0.97888845,0.9929609,0.598425,0.8811683
sarcasm,"The Spanish National Ballet company rehearsing wearing masks : gasping , falling about clutching their chests unable to breathe after 2 minutes . Makes sense that you 'd refuse to wear a mask in a bus for five minutes to protect others . Totally . Carry on .",1,0.3536036,0.003984141,0.93003535,0.9838457,0.99185014,0.9902057,0.9708176,0.9777689,0.98311806,0.9898775,0.92259294,0.95012605
sarcasm,"@USER So worried about him . But if you 're looking to save him , based on the topography I 'd say it 's somewhere on the east coast . Perhaps the Carolinas ?",1,0.007997601,0.0025912924,0.86619407,0.15074478,0.021989124,0.018896239,0.119334154,0.029823357,0.050346773,0.031643063,0.5464143,0.20961362
sarcasm,"@USER despicable tweet , my liege",1,0.0039417767,0.0025866798,0.92011505,0.9584646,0.5657052,0.87644887,0.8988987,0.8898306,0.9696778,0.91979545,0.95794964,0.9226377
sarcasm,Morning workout routine : bench pressing my weighted blanket,0,0.59787023,0.0048751426,0.14810836,0.1912593,0.45100406,0.22507954,0.18875626,0.23794341,0.95351195,0.5654827,0.25485623,0.09025545
