tweet,label,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
Looking forward to doing my 4 page essay tonight :face_savoring_food: seems like fun,1.0,1,13,89.52,7.93,98.89,99,13,30.77,76.92,53.85,30.77,7.69,7.69,7.69,0,0,0,0,0,7.69,0,7.69,15.38,7.69,0,0,0,23.08,7.69,0,0,0,0,0,15.38,0,7.69,7.69,0,0,7.69,0,0,0,7.69,7.69,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,15.38,0,0,7.69,7.69,0,0,7.69,0,7.69,0,0,0,0,0,0,30.77,0,0,0,0,0,30.77,0
Heaven help the fool who did her wrong,0.0,1,8,26.1,99,1,20.23,8,0,100,62.5,50,25,25,0,0,0,12.5,0,0,25,12.5,0,0,12.5,0,0,0,12.5,12.5,0,12.5,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,50,25,25,0,0,0,0,0,0,0,62.5,37.5,12.5,0,0,12.5,0,25,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Porygon 2 #are  found in the HTTPURL . com #wild . bulbiest follow @USER #working,0.0,1,13,96.67,,30.98,,4.33,30.77,69.23,53.85,23.08,0,0,0,0,0,0,0,0,7.69,7.69,7.69,7.69,7.69,0,0,0,30.77,7.69,0,7.69,0,7.69,0,15.38,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0,7.69,7.69,0,0,0,0,0,0,46.15,15.38,0,0,0,0,30.77,0
"@USER Happy Christmas to you + yours . May 2015 bring good health , happiness , every success and all you wish yourselves .",0.0,1,19,36.67,99,33.61,99,9.5,21.05,94.74,63.16,47.37,21.05,21.05,0,0,21.05,0,0,0,15.79,0,5.26,5.26,0,0,5.26,0,10.53,5.26,15.79,5.26,0,5.26,0,21.05,10.53,5.26,0,0,5.26,0,0,0,0,21.05,21.05,0,15.79,15.79,0,0,0,0,0,26.32,5.26,0,0,0,0,0,21.05,0,0,0,0,0,0,0,0,5.26,0,0,0,0,5.26,5.26,5.26,0,0,0,0,0,0,0,0,5.26,0,0,0,0,5.26,0,0,10.53,5.26,0,5.26,0,0,0,0,15.79,0,0,5.26,0,0,0,0,0,31.58,10.53,10.53,0,0,0,10.53,0
This gone be some fire ! :fire: Jan 24th #getlifted HTTPURL,0.0,1,10,39.7,,7.03,,5,20,60,40,30,10,0,0,0,0,0,0,10,20,0,10,0,10,0,0,0,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,40,0,0,0,10,0,30,0
Dont we all just love those people who message you out of nowhere and act like you guys are close cus they want something from you ?,1.0,1,26,2.59,99,2.93,79.29,26,11.54,92.31,76.92,69.23,34.62,23.08,0,3.85,11.54,0,3.85,11.54,7.69,0,0,15.38,7.69,3.85,3.85,7.69,11.54,3.85,3.85,3.85,3.85,0,0,23.08,7.69,7.69,0,0,3.85,3.85,0,0,0,3.85,3.85,0,3.85,3.85,0,0,0,0,0,38.46,7.69,0,0,0,0,3.85,30.77,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0,0,19.23,11.54,0,0,11.54,0,0,0,0,0,7.69,0,0,0,0,0,0,3.85,0,0,3.85,0,0,0,0
2 days off the next two weeks . 3 in the new yr . Love working over xmas .  #needthemoney,1.0,1,17,99,,99,99,4.25,11.76,82.35,64.71,35.29,0,0,0,0,0,0,0,0,17.65,11.76,17.65,17.65,0,0,0,0,5.88,11.76,17.65,5.88,0,5.88,0,23.53,0,0,0,0,0,0,0,0,0,11.76,11.76,0,5.88,5.88,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,11.76,0,0,11.76,0,0,0,23.53,0,0,0,0,0,0,0,0,23.53,17.65,0,0,0,0,5.88,0
"@USER I 've had three boys , breastfed them all for about a year each and never had to do it out when I was out !  necessary",0.0,1,26,14.06,20.31,94.47,,13,7.69,92.31,80.77,73.08,15.38,11.54,7.69,0,0,0,3.85,3.85,15.38,3.85,3.85,19.23,15.38,11.54,7.69,3.85,15.38,3.85,11.54,0,0,0,0,23.08,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,7.69,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0,0,0,11.54,0,0,0,0,0,0,0,0,11.54,7.69,0,0,7.69,0,0,0,11.54,15.38,0,0,0,0,0,0,0,15.38,0,3.85,0,3.85,3.85,3.85,0
Online shopping with no credit card :smiling_face:  #Umm .. #JustBrowsing :smiling_face:,1.0,1,10,89.52,3.95,,,5,40,60,50,20,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,10,0,10,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,100,20,0,0,0,0,80,0
This pressure is unreal . Keep it up,0.0,1,7,18.12,,24.32,99,3.5,14.29,85.71,85.71,57.14,28.57,0,0,0,0,0,0,28.57,14.29,0,0,14.29,14.29,0,0,0,28.57,14.29,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,14.29,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0
In case somebody breaks in our apartment :kitchen_knife: :face_with_crossed-out_eyes: HTTPURL,0.0,1,10,89.52,99,98.38,,10,50,70,40,40,20,10,0,10,0,0,0,10,10,0,0,20,0,0,0,0,0,0,0,10,10,0,0,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,10,0,0,10,20,0,20,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,90,0
"@USER Way to lay out yesterday and put it all on the line #GoodLeader",1.0,1,14,99,,99,,14,14.29,85.71,64.29,50,7.14,0,0,0,0,0,0,7.14,14.29,7.14,0,21.43,0,0,7.14,0,14.29,0,7.14,0,0,0,0,14.29,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,35.71,0,14.29,28.57,0,0,0,7.14,7.14,0,0,0,0,0,0,0,14.29,0,0,0,0,0,14.29,0
Tell me the #Quintessential #Aussie now is n't a Govt paid job & then have the hyde to buy overseas online and pay no GST . mmm #SadButTrue,0.0,1,26,64.84,7.93,11.63,,13,11.54,73.08,57.69,42.31,3.85,3.85,3.85,0,0,0,0,0,15.38,11.54,0,3.85,7.69,3.85,7.69,3.85,15.38,3.85,0,0,0,0,0,15.38,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,3.85,0,0,0,0,3.85,0,0,0,0,0,7.69,3.85,0,3.85,15.38,0,0,3.85,11.54,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0,19.23,0,0,0,0,0,0,0,7.69,3.85,7.69,0,3.85,0,0,3.85,0,23.08,3.85,0,0,0,3.85,15.38,0
Have n't been to sleep . Feeling AWESOME .,1.0,1,7,56.86,,24.32,99,3.5,28.57,85.71,57.14,42.86,0,0,0,0,0,0,0,0,0,0,0,14.29,28.57,0,0,0,28.57,14.29,0,0,0,0,0,28.57,0,14.29,14.29,0,0,0,0,0,0,14.29,14.29,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,42.86,28.57,0,0,0,14.29,0,0
"@USER I dont know what it is but I 'm in love your products Christmas heaven ! #love #skincare #beauty :thumbs_up: :green_heart: :person_taking_bath: . HTTPURL",0.0,1,23,8.37,5.93,92.58,99,7.67,30.43,73.91,43.48,39.13,21.74,13.04,8.7,0,4.35,0,0,8.7,4.35,0,0,4.35,8.7,0,4.35,4.35,13.04,0,0,0,0,0,0,21.74,0,8.7,4.35,0,0,0,0,4.35,0,13.04,13.04,0,8.7,8.7,0,0,0,0,0,13.04,8.7,0,0,0,0,0,4.35,0,0,0,0,4.35,0,0,4.35,13.04,0,0,4.35,0,8.7,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.04,4.35,0,0,4.35,0,0,0,4.35,0,8.7,0,0,0,0,0,0,73.91,4.35,0,0,4.35,4.35,60.87,0
HTTPURL #GapingAngels #Georgeous Georgeous busty blonde drilled in all her aroused holes !,0.0,1,12,89.52,84.23,1,,12,50,50,33.33,25,8.33,8.33,0,0,0,8.33,0,0,16.67,0,0,8.33,0,0,0,0,0,8.33,8.33,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,8.33,0,8.33,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,25,0,0,0,8.33,0,16.67,0
"The excitement for #EVC14 . | Follow @USER , answer simple questions and win passes for the gig . | #GetEnchanted HTTPURL",0.0,1,17,99,,46.57,99,5.67,23.53,82.35,47.06,29.41,0,0,0,0,0,0,0,0,11.76,11.76,5.88,11.76,0,0,5.88,0,11.76,5.88,0,5.88,0,5.88,0,11.76,0,11.76,11.76,0,0,5.88,0,0,0,11.76,11.76,0,5.88,5.88,0,0,0,0,0,5.88,5.88,0,0,0,0,5.88,0,0,0,0,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,5.88,5.88,0,5.88,0,0,0,0,0,0,5.88,0,0,0,0,0,0,47.06,11.76,5.88,0,0,0,29.41,0
Me : So yall forced me to call in to keep my price the same ? BH : * silence * Me : * where is google fiber * #ilovebrighthouse,1.0,1,22,32.02,1.08,99,86.79,11,9.09,86.36,68.18,54.55,22.73,22.73,18.18,0,4.55,0,0,0,9.09,4.55,0,13.64,4.55,9.09,4.55,0,9.09,4.55,4.55,4.55,0,0,4.55,13.64,0,9.09,0,4.55,0,0,0,4.55,0,4.55,4.55,0,0,0,0,0,0,0,0,9.09,4.55,0,0,0,0,4.55,4.55,0,0,0,0,4.55,0,0,4.55,4.55,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,13.64,0,0,9.09,0,4.55,0,0,0,4.55,0,0,0,0,0,0,40.91,0,0,4.55,0,0,36.36,0
Welcome to twitter @USER myself n @USER r at ur service as ur twitter coaches,1.0,1,15,77.34,99,1.91,97.84,15,33.33,66.67,46.67,40,20,20,6.67,0,13.33,0,0,0,0,0,0,20,0,0,6.67,0,0,0,0,13.33,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,20,6.67,0,6.67,0,0,0,13.33,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,13.33,0,0,0,0,0,13.33,0
2015 prediction : Putin ditches the Ruble and adopts Bitcoin,0.0,1,9,89.52,,,,9,33.33,77.78,22.22,22.22,0,0,0,0,0,0,0,0,11.11,11.11,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,22.22,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,11.11,0,0,0,0,0,11.11,0
"Some are really loving the criticism on Zoella . Let it rest , please . I wonder what you would do for some £ £ £ .",0.0,1,20,26.1,69.2,1,90.5,6.67,5,95,75,65,20,10,5,0,5,0,0,10,15,5,0,10,15,5,0,0,25,0,10,0,0,0,0,20,0,15,5,0,5,5,5,0,0,15,10,5,5,5,0,0,0,0,0,20,15,10,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,20,15,5,0,0,0,0,0
"@USER is that  ?",0.0,1,3,1,,,,3,0,66.67,66.67,66.67,33.33,0,0,0,0,0,0,33.33,33.33,0,0,0,33.33,0,0,0,33.33,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,66.67,0,0,33.33,0,0,33.33,0
"@USER was completely sensationalized . Inferring that Cubs were n't serious about winning until Wednesday is a joke .",0.0,1,17,29.85,,46.57,99,8.5,35.29,76.47,52.94,47.06,5.88,0,0,0,0,0,0,5.88,11.76,5.88,0,11.76,17.65,11.76,5.88,0,17.65,5.88,0,5.88,0,5.88,0,41.18,0,11.76,5.88,5.88,0,0,5.88,0,0,11.76,11.76,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,11.76,11.76,5.88,0,0,0,0,0,0,23.53,11.76,0,0,0,5.88,5.88,0
You 're still shit @USER #cheater #pong,0.0,1,7,18.12,97.11,,1,7,14.29,57.14,28.57,28.57,14.29,14.29,0,0,14.29,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,14.29,0,0,0,0,0,0,14.29,28.57,14.29,0,0,14.29,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.14,0,0,0,0,14.29,42.86,0
"@USER LOL aye you 're a funny fecker - ;)  | And anytime Ironside , you fancy a wee race just let me know ! !",1.0,1,21,56.86,97.11,24.32,99,21,9.52,71.43,66.67,33.33,14.29,14.29,4.76,0,9.52,0,0,0,9.52,9.52,0,0,0,4.76,4.76,0,9.52,9.52,0,0,0,0,0,9.52,0,9.52,4.76,0,0,4.76,0,0,0,14.29,14.29,0,9.52,9.52,0,0,0,0,0,9.52,0,0,0,0,0,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,0,0,0,0,0,0,0,4.76,0,0,0,14.29,9.52,4.76,0,0,42.86,0,4.76,0,9.52,4.76,23.81,0
"Dear (  ) #Spain 's gov and Catalan Police , congrats you managed to accomplish the impossible : Go even lower than #Greece #OperaciónPandora",1.0,1,20,80.96,40.06,89.39,99,20,30,65,55,30,5,5,0,0,5,0,0,0,5,5,0,10,0,5,10,0,10,15,0,15,5,5,5,15,0,15,0,0,0,0,0,10,0,10,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,5,10,0,0,0,0,5,0,0,0,0,0,0,0,40,0,5,0,0,5,30,0
Like u go to Williamsville east ur parents hand u money but ur so much better than everyone else hahaha,1.0,1,20,8.11,99,98.38,99,20,15,95,80,60,25,20,0,0,20,0,0,5,5,0,0,15,0,10,15,0,5,20,5,10,5,5,0,20,5,15,0,0,0,0,0,15,0,10,10,0,5,5,0,0,0,0,0,30,0,0,0,0,0,0,30,5,0,0,0,0,0,0,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,5,10,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0
We live in such a small world these days - the #LAFire is a story at the end of the Australian news @USER,0.0,1,22,99,86.82,79.84,,22,4.55,90.91,72.73,54.55,9.09,4.55,0,4.55,0,0,0,4.55,31.82,22.73,0,13.64,4.55,0,0,0,9.09,9.09,9.09,4.55,4.55,0,0,13.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64,9.09,0,0,0,0,9.09,4.55,0,0,0,0,4.55,0,4.55,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,13.64,0,0,13.64,0,0,0,9.09,0,4.55,0,0,0,0,0,0,13.64,0,0,0,0,0,13.64,0
"@USER @USER I have no idea why Brad would be in the doghouse ...",0.0,1,13,14.06,1,2.93,,13,7.69,76.92,61.54,61.54,7.69,7.69,7.69,0,0,0,0,0,7.69,7.69,0,7.69,23.08,7.69,0,7.69,23.08,0,0,0,0,0,0,30.77,0,30.77,0,7.69,7.69,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,38.46,23.08,0,0,0,0,15.38,0
It is always nice when I am taking a cig break at like 2am at my house and I hear weird creepy noises and its really dark,1.0,1,27,10.19,2.75,52.89,1,27,0,96.3,77.78,59.26,18.52,11.11,11.11,0,0,0,0,7.41,11.11,3.7,3.7,11.11,7.41,11.11,11.11,0,14.81,11.11,0,0,0,0,0,22.22,3.7,3.7,0,0,0,0,3.7,0,0,11.11,3.7,7.41,3.7,0,3.7,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,3.7,0,0,0,3.7,0,0,0,0,3.7,0,0,0,0,0,3.7,0,0,0,0,0,3.7,3.7,11.11,0,0,0,3.7,7.41,0,7.41,0,7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i just loveee bein short and having my sweatpants go all the way under my feet its so fun ...  :pile_of_poo:,1.0,1,20,8.11,1,99,90.5,10,10,80,70,55,20,15,15,0,0,0,0,5,25,5,0,5,5,10,10,0,10,10,10,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,35,15,0,0,0,0,20,0
So excited for work,1.0,1,4,26.1,,,99,4,25,100,50,50,0,0,0,0,0,0,0,0,0,0,0,25,0,25,25,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,25,25,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Love that I still have kids that still wake up early on Christmas  #justkiddingIlovethem,1.0,1,14,18.12,40.06,97.09,98.65,14,14.29,92.86,64.29,57.14,21.43,7.14,7.14,0,0,0,0,14.29,14.29,0,0,14.29,7.14,14.29,0,0,7.14,7.14,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,7.14,7.14,0,7.14,7.14,0,0,0,0,0,14.29,7.14,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,7.14,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,7.14,0,0,7.14,0,0,0,14.29,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,7.14,0
Going to the game tonight by myself sounds so fun,1.0,1,10,89.52,3.95,63.35,99,10,10,100,60,50,10,10,10,0,0,0,0,0,10,10,0,20,0,10,10,0,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"Working super early on a Friday , when your will is weakest , is a pure treat .  #tired #stormageddon #ArrowMidSeasonFinale",1.0,1,18,49.68,92.24,39.59,1,9,22.22,83.33,77.78,44.44,5.56,5.56,0,0,5.56,0,0,0,16.67,11.11,0,5.56,16.67,5.56,5.56,0,22.22,27.78,0,11.11,0,5.56,5.56,33.33,0,0,0,0,0,0,0,0,0,16.67,5.56,11.11,5.56,0,5.56,0,0,0,0,5.56,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,5.56,0,0,5.56,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,16.67,0,11.11,5.56,0,0,0,0,0,33.33,5.56,11.11,0,0,0,16.67,0
"@USER someone 's on the defensive ... if the shoe fits :frog: :hot_beverage:",0.0,1,12,97.04,40.06,3.81,,6,25,50,50,41.67,8.33,0,0,0,0,0,0,8.33,16.67,16.67,0,8.33,0,0,8.33,0,0,8.33,0,8.33,0,0,8.33,16.67,0,16.67,0,0,0,16.67,0,8.33,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.33,25,0,0,0,8.33,50,0
"@USER All # U Can Do Beautiful Is Your #BEST Winning Is  Important Taking Part & Having Fun Is What Matter 's :-)",0.0,1,21,2.35,97.11,1,99,21,14.29,90.48,80.95,47.62,14.29,9.52,0,0,9.52,0,0,4.76,9.52,0,0,0,28.57,0,0,0,33.33,19.05,9.52,9.52,0,9.52,0,33.33,4.76,14.29,0,0,4.76,0,0,4.76,0,23.81,23.81,0,9.52,9.52,0,0,0,0,0,9.52,0,0,0,0,0,0,9.52,0,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,4.76,0,0,14.29,0,0,0,0,0,0,0,0,0,19.05,0,9.52,9.52,0,0,0,38.1,0,0,0,0,4.76,33.33,0
Thirst will make you settle for a grenade bruh,0.0,1,9,89.52,99,,,9,11.11,77.78,66.67,44.44,11.11,11.11,0,0,11.11,0,0,0,11.11,11.11,0,11.11,11.11,0,0,0,22.22,0,0,11.11,11.11,0,0,22.22,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,0,22.22,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,11.11,0,0,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,11.11,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0
"@USER @USER @USER Jamie took over my account . Do n't worry",0.0,1,11,71.44,5.27,50.45,1,5.5,9.09,54.55,45.45,27.27,9.09,9.09,9.09,0,0,0,0,0,9.09,0,0,9.09,9.09,0,0,0,27.27,0,0,0,0,0,0,18.18,0,9.09,0,0,0,0,0,0,0,9.09,0,9.09,9.09,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,9.09,9.09,0,0,0,0,0,0,45.45,9.09,0,0,0,9.09,27.27,0
Up all night 2 nights in a row . My job is fun  #nightauditadventures #resortjobprobs #fb,1.0,1,15,96.08,10.48,99,97.84,7.5,13.33,80,53.33,40,6.67,6.67,6.67,0,0,0,0,0,20,6.67,6.67,13.33,6.67,0,0,0,6.67,6.67,6.67,0,0,0,0,26.67,6.67,0,0,0,0,0,0,0,0,6.67,6.67,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,13.33,0,0,13.33,0,0,0,13.33,0,6.67,0,6.67,6.67,0,0,0,26.67,6.67,0,0,0,0,20,0
You are so cool !,1.0,1,4,1,99,,99,4,0,100,100,75,25,25,0,0,25,0,0,0,0,0,0,0,25,25,25,0,25,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,25,0,0,0,25,0,0,0
